"","Temp","Species","Medium","Rep","Citation","Time","PopBio","Time_units","PopBio_unts","n","logPopBio","ID"
"16101",30,"Microbacterium","10% LB broth",3,"Smith_et_al",8,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,720
"16102",30,"Microbacterium","10% LB broth",3,"Smith_et_al",8.5,0.09,"Hours","Absorbance (600nm) continuous",42,-1.04575749056068,720
"16103",30,"Microbacterium","10% LB broth",3,"Smith_et_al",9,0.09,"Hours","Absorbance (600nm) continuous",42,-1.04575749056068,720
"16104",30,"Microbacterium","10% LB broth",3,"Smith_et_al",9.5,0.091,"Hours","Absorbance (600nm) continuous",42,-1.04095860767891,720
"16105",30,"Microbacterium","10% LB broth",3,"Smith_et_al",10,0.091,"Hours","Absorbance (600nm) continuous",42,-1.04095860767891,720
"16106",30,"Microbacterium","10% LB broth",3,"Smith_et_al",10.5,0.091,"Hours","Absorbance (600nm) continuous",42,-1.04095860767891,720
"16107",30,"Microbacterium","10% LB broth",3,"Smith_et_al",11,0.092,"Hours","Absorbance (600nm) continuous",42,-1.03621217265444,720
"16108",30,"Microbacterium","10% LB broth",3,"Smith_et_al",11.5,0.092,"Hours","Absorbance (600nm) continuous",42,-1.03621217265444,720
"16109",30,"Microbacterium","10% LB broth",3,"Smith_et_al",12,0.093,"Hours","Absorbance (600nm) continuous",42,-1.03151705144606,720
"16110",30,"Microbacterium","10% LB broth",3,"Smith_et_al",12.5,0.094,"Hours","Absorbance (600nm) continuous",42,-1.0268721464003,720
"16111",30,"Microbacterium","10% LB broth",3,"Smith_et_al",13,0.094,"Hours","Absorbance (600nm) continuous",42,-1.0268721464003,720
"16112",30,"Microbacterium","10% LB broth",3,"Smith_et_al",13.5,0.095,"Hours","Absorbance (600nm) continuous",42,-1.02227639471115,720
"16113",30,"Microbacterium","10% LB broth",3,"Smith_et_al",14,0.096,"Hours","Absorbance (600nm) continuous",42,-1.01772876696043,720
"16114",30,"Microbacterium","10% LB broth",3,"Smith_et_al",14.5,0.096,"Hours","Absorbance (600nm) continuous",42,-1.01772876696043,720
"16115",30,"Microbacterium","10% LB broth",3,"Smith_et_al",15,0.097,"Hours","Absorbance (600nm) continuous",42,-1.01322826573376,720
"16116",30,"Microbacterium","10% LB broth",3,"Smith_et_al",15.5,0.098,"Hours","Absorbance (600nm) continuous",42,-1.00877392430751,720
"16117",30,"Microbacterium","10% LB broth",3,"Smith_et_al",16,0.099,"Hours","Absorbance (600nm) continuous",42,-1.00436480540245,720
"16118",30,"Microbacterium","10% LB broth",3,"Smith_et_al",16.5,0.1,"Hours","Absorbance (600nm) continuous",42,-1,720
"16119",30,"Microbacterium","10% LB broth",3,"Smith_et_al",17,0.101,"Hours","Absorbance (600nm) continuous",42,-0.995678626217357,720
"16120",30,"Microbacterium","10% LB broth",3,"Smith_et_al",17.5,0.102,"Hours","Absorbance (600nm) continuous",42,-0.991399828238082,720
"16121",30,"Microbacterium","10% LB broth",3,"Smith_et_al",18,0.104,"Hours","Absorbance (600nm) continuous",42,-0.98296666070122,720
"16122",30,"Microbacterium","10% LB broth",3,"Smith_et_al",18.5,0.105,"Hours","Absorbance (600nm) continuous",42,-0.978810700930062,720
"16123",30,"Microbacterium","10% LB broth",3,"Smith_et_al",19,0.106,"Hours","Absorbance (600nm) continuous",42,-0.97469413473523,720
"16124",30,"Microbacterium","10% LB broth",3,"Smith_et_al",19.5,0.107,"Hours","Absorbance (600nm) continuous",42,-0.97061622231479,720
"16125",30,"Microbacterium","10% LB broth",3,"Smith_et_al",20,0.106,"Hours","Absorbance (600nm) continuous",42,-0.97469413473523,720
"16126",30,"Microbacterium","10% LB broth",3,"Smith_et_al",20.5,0.107,"Hours","Absorbance (600nm) continuous",42,-0.97061622231479,720
"16127",30,"Microbacterium","10% LB broth",4,"Smith_et_al",0,0.086,"Hours","Absorbance (600nm) continuous",42,-1.06550154875643,721
"16128",30,"Microbacterium","10% LB broth",4,"Smith_et_al",0.5,0.088,"Hours","Absorbance (600nm) continuous",42,-1.05551732784983,721
"16129",30,"Microbacterium","10% LB broth",4,"Smith_et_al",1,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,721
"16130",30,"Microbacterium","10% LB broth",4,"Smith_et_al",1.5,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,721
"16131",30,"Microbacterium","10% LB broth",4,"Smith_et_al",2,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,721
"16132",30,"Microbacterium","10% LB broth",4,"Smith_et_al",2.5,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,721
"16133",30,"Microbacterium","10% LB broth",4,"Smith_et_al",3,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,721
"16134",30,"Microbacterium","10% LB broth",4,"Smith_et_al",3.5,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,721
"16135",30,"Microbacterium","10% LB broth",4,"Smith_et_al",4,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,721
"16136",30,"Microbacterium","10% LB broth",4,"Smith_et_al",4.5,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,721
"16137",30,"Microbacterium","10% LB broth",4,"Smith_et_al",5,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,721
"16138",30,"Microbacterium","10% LB broth",4,"Smith_et_al",5.5,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,721
"16139",30,"Microbacterium","10% LB broth",4,"Smith_et_al",6,0.09,"Hours","Absorbance (600nm) continuous",42,-1.04575749056068,721
"16140",30,"Microbacterium","10% LB broth",4,"Smith_et_al",6.5,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,721
"16141",30,"Microbacterium","10% LB broth",4,"Smith_et_al",7,0.09,"Hours","Absorbance (600nm) continuous",42,-1.04575749056068,721
"16142",30,"Microbacterium","10% LB broth",4,"Smith_et_al",7.5,0.09,"Hours","Absorbance (600nm) continuous",42,-1.04575749056068,721
"16143",30,"Microbacterium","10% LB broth",4,"Smith_et_al",8,0.09,"Hours","Absorbance (600nm) continuous",42,-1.04575749056068,721
"16144",30,"Microbacterium","10% LB broth",4,"Smith_et_al",8.5,0.091,"Hours","Absorbance (600nm) continuous",42,-1.04095860767891,721
"16145",30,"Microbacterium","10% LB broth",4,"Smith_et_al",9,0.091,"Hours","Absorbance (600nm) continuous",42,-1.04095860767891,721
"16146",30,"Microbacterium","10% LB broth",4,"Smith_et_al",9.5,0.091,"Hours","Absorbance (600nm) continuous",42,-1.04095860767891,721
"16147",30,"Microbacterium","10% LB broth",4,"Smith_et_al",10,0.092,"Hours","Absorbance (600nm) continuous",42,-1.03621217265444,721
"16148",30,"Microbacterium","10% LB broth",4,"Smith_et_al",10.5,0.092,"Hours","Absorbance (600nm) continuous",42,-1.03621217265444,721
"16149",30,"Microbacterium","10% LB broth",4,"Smith_et_al",11,0.092,"Hours","Absorbance (600nm) continuous",42,-1.03621217265444,721
"16150",30,"Microbacterium","10% LB broth",4,"Smith_et_al",11.5,0.093,"Hours","Absorbance (600nm) continuous",42,-1.03151705144606,721
"16151",30,"Microbacterium","10% LB broth",4,"Smith_et_al",12,0.093,"Hours","Absorbance (600nm) continuous",42,-1.03151705144606,721
"16152",30,"Microbacterium","10% LB broth",4,"Smith_et_al",12.5,0.094,"Hours","Absorbance (600nm) continuous",42,-1.0268721464003,721
"16153",30,"Microbacterium","10% LB broth",4,"Smith_et_al",13,0.094,"Hours","Absorbance (600nm) continuous",42,-1.0268721464003,721
"16154",30,"Microbacterium","10% LB broth",4,"Smith_et_al",13.5,0.095,"Hours","Absorbance (600nm) continuous",42,-1.02227639471115,721
"16155",30,"Microbacterium","10% LB broth",4,"Smith_et_al",14,0.096,"Hours","Absorbance (600nm) continuous",42,-1.01772876696043,721
"16156",30,"Microbacterium","10% LB broth",4,"Smith_et_al",14.5,0.097,"Hours","Absorbance (600nm) continuous",42,-1.01322826573376,721
"16157",30,"Microbacterium","10% LB broth",4,"Smith_et_al",15,0.097,"Hours","Absorbance (600nm) continuous",42,-1.01322826573376,721
"16158",30,"Microbacterium","10% LB broth",4,"Smith_et_al",15.5,0.099,"Hours","Absorbance (600nm) continuous",42,-1.00436480540245,721
"16159",30,"Microbacterium","10% LB broth",4,"Smith_et_al",16,0.1,"Hours","Absorbance (600nm) continuous",42,-1,721
"16160",30,"Microbacterium","10% LB broth",4,"Smith_et_al",16.5,0.1,"Hours","Absorbance (600nm) continuous",42,-1,721
"16161",30,"Microbacterium","10% LB broth",4,"Smith_et_al",17,0.101,"Hours","Absorbance (600nm) continuous",42,-0.995678626217357,721
"16162",30,"Microbacterium","10% LB broth",4,"Smith_et_al",17.5,0.102,"Hours","Absorbance (600nm) continuous",42,-0.991399828238082,721
"16163",30,"Microbacterium","10% LB broth",4,"Smith_et_al",18,0.104,"Hours","Absorbance (600nm) continuous",42,-0.98296666070122,721
"16164",30,"Microbacterium","10% LB broth",4,"Smith_et_al",18.5,0.105,"Hours","Absorbance (600nm) continuous",42,-0.978810700930062,721
"16165",30,"Microbacterium","10% LB broth",4,"Smith_et_al",19,0.106,"Hours","Absorbance (600nm) continuous",42,-0.97469413473523,721
"16166",30,"Microbacterium","10% LB broth",4,"Smith_et_al",19.5,0.107,"Hours","Absorbance (600nm) continuous",42,-0.97061622231479,721
"16167",30,"Microbacterium","10% LB broth",4,"Smith_et_al",20,0.107,"Hours","Absorbance (600nm) continuous",42,-0.97061622231479,721
"16168",30,"Microbacterium","10% LB broth",4,"Smith_et_al",20.5,0.107,"Hours","Absorbance (600nm) continuous",42,-0.97061622231479,721
"16169",30,"IsoMix","10% LB broth",1,"Smith_et_al",0,0.08,"Hours","Absorbance (600nm) continuous",42,-1.09691001300806,722
"16170",30,"IsoMix","10% LB broth",1,"Smith_et_al",0.5,0.083,"Hours","Absorbance (600nm) continuous",42,-1.08092190762393,722
"16171",30,"IsoMix","10% LB broth",1,"Smith_et_al",1,0.084,"Hours","Absorbance (600nm) continuous",42,-1.07572071393812,722
"16172",30,"IsoMix","10% LB broth",1,"Smith_et_al",1.5,0.085,"Hours","Absorbance (600nm) continuous",42,-1.07058107428571,722
"16173",30,"IsoMix","10% LB broth",1,"Smith_et_al",2,0.085,"Hours","Absorbance (600nm) continuous",42,-1.07058107428571,722
"16174",30,"IsoMix","10% LB broth",1,"Smith_et_al",2.5,0.087,"Hours","Absorbance (600nm) continuous",42,-1.06048074738138,722
"16175",30,"IsoMix","10% LB broth",1,"Smith_et_al",3,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,722
"16176",30,"IsoMix","10% LB broth",1,"Smith_et_al",3.5,0.092,"Hours","Absorbance (600nm) continuous",42,-1.03621217265444,722
"16177",30,"IsoMix","10% LB broth",1,"Smith_et_al",4,0.097,"Hours","Absorbance (600nm) continuous",42,-1.01322826573376,722
"16178",30,"IsoMix","10% LB broth",1,"Smith_et_al",4.5,0.107,"Hours","Absorbance (600nm) continuous",42,-0.97061622231479,722
"16179",30,"IsoMix","10% LB broth",1,"Smith_et_al",5,0.117,"Hours","Absorbance (600nm) continuous",42,-0.931814138253838,722
"16180",30,"IsoMix","10% LB broth",1,"Smith_et_al",5.5,0.132,"Hours","Absorbance (600nm) continuous",42,-0.87942606879415,722
"16181",30,"IsoMix","10% LB broth",1,"Smith_et_al",6,0.137,"Hours","Absorbance (600nm) continuous",42,-0.863279432843593,722
"16182",30,"IsoMix","10% LB broth",1,"Smith_et_al",6.5,0.141,"Hours","Absorbance (600nm) continuous",42,-0.85078088734462,722
"16183",30,"IsoMix","10% LB broth",1,"Smith_et_al",7,0.143,"Hours","Absorbance (600nm) continuous",42,-0.844663962534938,722
"16184",30,"IsoMix","10% LB broth",1,"Smith_et_al",7.5,0.145,"Hours","Absorbance (600nm) continuous",42,-0.838631997765025,722
"16185",30,"IsoMix","10% LB broth",1,"Smith_et_al",8,0.148,"Hours","Absorbance (600nm) continuous",42,-0.829738284605043,722
"16186",30,"IsoMix","10% LB broth",1,"Smith_et_al",8.5,0.149,"Hours","Absorbance (600nm) continuous",42,-0.826813731587726,722
"16187",30,"IsoMix","10% LB broth",1,"Smith_et_al",9,0.153,"Hours","Absorbance (600nm) continuous",42,-0.815308569182401,722
"16188",30,"IsoMix","10% LB broth",1,"Smith_et_al",9.5,0.153,"Hours","Absorbance (600nm) continuous",42,-0.815308569182401,722
"16189",30,"IsoMix","10% LB broth",1,"Smith_et_al",10,0.154,"Hours","Absorbance (600nm) continuous",42,-0.812479279163537,722
"16190",30,"IsoMix","10% LB broth",1,"Smith_et_al",10.5,0.157,"Hours","Absorbance (600nm) continuous",42,-0.804100347590766,722
"16191",30,"IsoMix","10% LB broth",1,"Smith_et_al",11,0.157,"Hours","Absorbance (600nm) continuous",42,-0.804100347590766,722
"16192",30,"IsoMix","10% LB broth",1,"Smith_et_al",11.5,0.158,"Hours","Absorbance (600nm) continuous",42,-0.801342913045577,722
"16193",30,"IsoMix","10% LB broth",1,"Smith_et_al",12,0.159,"Hours","Absorbance (600nm) continuous",42,-0.798602875679548,722
"16194",30,"IsoMix","10% LB broth",1,"Smith_et_al",12.5,0.16,"Hours","Absorbance (600nm) continuous",42,-0.795880017344075,722
"16195",30,"IsoMix","10% LB broth",1,"Smith_et_al",13,0.162,"Hours","Absorbance (600nm) continuous",42,-0.790484985457369,722
"16196",30,"IsoMix","10% LB broth",1,"Smith_et_al",13.5,0.162,"Hours","Absorbance (600nm) continuous",42,-0.790484985457369,722
"16197",30,"IsoMix","10% LB broth",1,"Smith_et_al",14,0.161,"Hours","Absorbance (600nm) continuous",42,-0.79317412396815,722
"16198",30,"IsoMix","10% LB broth",1,"Smith_et_al",14.5,0.161,"Hours","Absorbance (600nm) continuous",42,-0.79317412396815,722
"16199",30,"IsoMix","10% LB broth",1,"Smith_et_al",15,0.162,"Hours","Absorbance (600nm) continuous",42,-0.790484985457369,722
"16200",30,"IsoMix","10% LB broth",1,"Smith_et_al",15.5,0.161,"Hours","Absorbance (600nm) continuous",42,-0.79317412396815,722
"16201",30,"IsoMix","10% LB broth",1,"Smith_et_al",16,0.161,"Hours","Absorbance (600nm) continuous",42,-0.79317412396815,722
"16202",30,"IsoMix","10% LB broth",1,"Smith_et_al",16.5,0.162,"Hours","Absorbance (600nm) continuous",42,-0.790484985457369,722
"16203",30,"IsoMix","10% LB broth",1,"Smith_et_al",17,0.162,"Hours","Absorbance (600nm) continuous",42,-0.790484985457369,722
"16204",30,"IsoMix","10% LB broth",1,"Smith_et_al",17.5,0.162,"Hours","Absorbance (600nm) continuous",42,-0.790484985457369,722
"16205",30,"IsoMix","10% LB broth",1,"Smith_et_al",18,0.162,"Hours","Absorbance (600nm) continuous",42,-0.790484985457369,722
"16206",30,"IsoMix","10% LB broth",1,"Smith_et_al",18.5,0.162,"Hours","Absorbance (600nm) continuous",42,-0.790484985457369,722
"16207",30,"IsoMix","10% LB broth",1,"Smith_et_al",19,0.162,"Hours","Absorbance (600nm) continuous",42,-0.790484985457369,722
"16208",30,"IsoMix","10% LB broth",1,"Smith_et_al",19.5,0.162,"Hours","Absorbance (600nm) continuous",42,-0.790484985457369,722
"16209",30,"IsoMix","10% LB broth",1,"Smith_et_al",20,0.161,"Hours","Absorbance (600nm) continuous",42,-0.79317412396815,722
"16210",30,"IsoMix","10% LB broth",1,"Smith_et_al",20.5,0.161,"Hours","Absorbance (600nm) continuous",42,-0.79317412396815,722
"16211",30,"IsoMix","10% LB broth",2,"Smith_et_al",0,0.084,"Hours","Absorbance (600nm) continuous",42,-1.07572071393812,723
"16212",30,"IsoMix","10% LB broth",2,"Smith_et_al",0.5,0.086,"Hours","Absorbance (600nm) continuous",42,-1.06550154875643,723
"16213",30,"IsoMix","10% LB broth",2,"Smith_et_al",1,0.087,"Hours","Absorbance (600nm) continuous",42,-1.06048074738138,723
"16214",30,"IsoMix","10% LB broth",2,"Smith_et_al",1.5,0.087,"Hours","Absorbance (600nm) continuous",42,-1.06048074738138,723
"16215",30,"IsoMix","10% LB broth",2,"Smith_et_al",2,0.087,"Hours","Absorbance (600nm) continuous",42,-1.06048074738138,723
"16216",30,"IsoMix","10% LB broth",2,"Smith_et_al",2.5,0.088,"Hours","Absorbance (600nm) continuous",42,-1.05551732784983,723
"16217",30,"IsoMix","10% LB broth",2,"Smith_et_al",3,0.088,"Hours","Absorbance (600nm) continuous",42,-1.05551732784983,723
"16218",30,"IsoMix","10% LB broth",2,"Smith_et_al",3.5,0.089,"Hours","Absorbance (600nm) continuous",42,-1.05060999335509,723
"16219",30,"IsoMix","10% LB broth",2,"Smith_et_al",4,0.09,"Hours","Absorbance (600nm) continuous",42,-1.04575749056068,723
"16220",30,"IsoMix","10% LB broth",2,"Smith_et_al",4.5,0.093,"Hours","Absorbance (600nm) continuous",42,-1.03151705144606,723
"16221",30,"IsoMix","10% LB broth",2,"Smith_et_al",5,0.096,"Hours","Absorbance (600nm) continuous",42,-1.01772876696043,723
"16222",30,"IsoMix","10% LB broth",2,"Smith_et_al",5.5,0.103,"Hours","Absorbance (600nm) continuous",42,-0.987162775294828,723
"16223",30,"IsoMix","10% LB broth",2,"Smith_et_al",6,0.112,"Hours","Absorbance (600nm) continuous",42,-0.950781977329818,723
"16224",30,"IsoMix","10% LB broth",2,"Smith_et_al",6.5,0.125,"Hours","Absorbance (600nm) continuous",42,-0.903089986991944,723
"16225",30,"IsoMix","10% LB broth",2,"Smith_et_al",7,0.135,"Hours","Absorbance (600nm) continuous",42,-0.869666231504994,723
"16226",30,"IsoMix","10% LB broth",2,"Smith_et_al",7.5,0.138,"Hours","Absorbance (600nm) continuous",42,-0.860120913598763,723
"16227",30,"IsoMix","10% LB broth",2,"Smith_et_al",8,0.145,"Hours","Absorbance (600nm) continuous",42,-0.838631997765025,723
"16228",30,"IsoMix","10% LB broth",2,"Smith_et_al",8.5,0.149,"Hours","Absorbance (600nm) continuous",42,-0.826813731587726,723
"16229",30,"IsoMix","10% LB broth",2,"Smith_et_al",9,0.153,"Hours","Absorbance (600nm) continuous",42,-0.815308569182401,723
"16230",30,"IsoMix","10% LB broth",2,"Smith_et_al",9.5,0.157,"Hours","Absorbance (600nm) continuous",42,-0.804100347590766,723
"16231",30,"IsoMix","10% LB broth",2,"Smith_et_al",10,0.159,"Hours","Absorbance (600nm) continuous",42,-0.798602875679548,723
"16232",30,"IsoMix","10% LB broth",2,"Smith_et_al",10.5,0.161,"Hours","Absorbance (600nm) continuous",42,-0.79317412396815,723
"16233",30,"IsoMix","10% LB broth",2,"Smith_et_al",11,0.163,"Hours","Absorbance (600nm) continuous",42,-0.787812395596042,723
"16234",30,"IsoMix","10% LB broth",2,"Smith_et_al",11.5,0.166,"Hours","Absorbance (600nm) continuous",42,-0.779891911959945,723
"16235",30,"IsoMix","10% LB broth",2,"Smith_et_al",12,0.168,"Hours","Absorbance (600nm) continuous",42,-0.774690718274137,723
"16236",30,"IsoMix","10% LB broth",2,"Smith_et_al",12.5,0.169,"Hours","Absorbance (600nm) continuous",42,-0.772113295386326,723
"16237",30,"IsoMix","10% LB broth",2,"Smith_et_al",13,0.17,"Hours","Absorbance (600nm) continuous",42,-0.769551078621726,723
"16238",30,"IsoMix","10% LB broth",2,"Smith_et_al",13.5,0.171,"Hours","Absorbance (600nm) continuous",42,-0.767003889607846,723
"16239",30,"IsoMix","10% LB broth",2,"Smith_et_al",14,0.172,"Hours","Absorbance (600nm) continuous",42,-0.764471553092451,723
"16240",30,"IsoMix","10% LB broth",2,"Smith_et_al",14.5,0.172,"Hours","Absorbance (600nm) continuous",42,-0.764471553092451,723
"16241",30,"IsoMix","10% LB broth",2,"Smith_et_al",15,0.173,"Hours","Absorbance (600nm) continuous",42,-0.761953896871205,723
"16242",30,"IsoMix","10% LB broth",2,"Smith_et_al",15.5,0.174,"Hours","Absorbance (600nm) continuous",42,-0.7594507517174,723
"16243",30,"IsoMix","10% LB broth",2,"Smith_et_al",16,0.175,"Hours","Absorbance (600nm) continuous",42,-0.756961951313706,723
"16244",30,"IsoMix","10% LB broth",2,"Smith_et_al",16.5,0.174,"Hours","Absorbance (600nm) continuous",42,-0.7594507517174,723
"16245",30,"IsoMix","10% LB broth",2,"Smith_et_al",17,0.175,"Hours","Absorbance (600nm) continuous",42,-0.756961951313706,723
"16246",30,"IsoMix","10% LB broth",2,"Smith_et_al",17.5,0.176,"Hours","Absorbance (600nm) continuous",42,-0.75448733218585,723
"16247",30,"IsoMix","10% LB broth",2,"Smith_et_al",18,0.176,"Hours","Absorbance (600nm) continuous",42,-0.75448733218585,723
"16248",30,"IsoMix","10% LB broth",2,"Smith_et_al",18.5,0.175,"Hours","Absorbance (600nm) continuous",42,-0.756961951313706,723
"16249",30,"IsoMix","10% LB broth",2,"Smith_et_al",19,0.176,"Hours","Absorbance (600nm) continuous",42,-0.75448733218585,723
"16250",30,"IsoMix","10% LB broth",2,"Smith_et_al",19.5,0.178,"Hours","Absorbance (600nm) continuous",42,-0.749579997691106,723
"16251",30,"IsoMix","10% LB broth",2,"Smith_et_al",20,0.178,"Hours","Absorbance (600nm) continuous",42,-0.749579997691106,723
"16252",30,"IsoMix","10% LB broth",2,"Smith_et_al",20.5,0.178,"Hours","Absorbance (600nm) continuous",42,-0.749579997691106,723
"16253",30,"IsoMix","10% LB broth",3,"Smith_et_al",0,0.1,"Hours","Absorbance (600nm) continuous",42,-1,724
"16254",30,"IsoMix","10% LB broth",3,"Smith_et_al",0.5,0.098,"Hours","Absorbance (600nm) continuous",42,-1.00877392430751,724
"16255",30,"IsoMix","10% LB broth",3,"Smith_et_al",1,0.097,"Hours","Absorbance (600nm) continuous",42,-1.01322826573376,724
"16256",30,"IsoMix","10% LB broth",3,"Smith_et_al",1.5,0.097,"Hours","Absorbance (600nm) continuous",42,-1.01322826573376,724
"16257",30,"IsoMix","10% LB broth",3,"Smith_et_al",2,0.097,"Hours","Absorbance (600nm) continuous",42,-1.01322826573376,724
"16258",30,"IsoMix","10% LB broth",3,"Smith_et_al",2.5,0.098,"Hours","Absorbance (600nm) continuous",42,-1.00877392430751,724
"16259",30,"IsoMix","10% LB broth",3,"Smith_et_al",3,0.099,"Hours","Absorbance (600nm) continuous",42,-1.00436480540245,724
"16260",30,"IsoMix","10% LB broth",3,"Smith_et_al",3.5,0.1,"Hours","Absorbance (600nm) continuous",42,-1,724
"16261",30,"IsoMix","10% LB broth",3,"Smith_et_al",4,0.104,"Hours","Absorbance (600nm) continuous",42,-0.98296666070122,724
"16262",30,"IsoMix","10% LB broth",3,"Smith_et_al",4.5,0.109,"Hours","Absorbance (600nm) continuous",42,-0.962573502059376,724
"16263",30,"IsoMix","10% LB broth",3,"Smith_et_al",5,0.12,"Hours","Absorbance (600nm) continuous",42,-0.920818753952375,724
"16264",30,"IsoMix","10% LB broth",3,"Smith_et_al",5.5,0.131,"Hours","Absorbance (600nm) continuous",42,-0.882728704344236,724
"16265",30,"IsoMix","10% LB broth",3,"Smith_et_al",6,0.138,"Hours","Absorbance (600nm) continuous",42,-0.860120913598763,724
"16266",30,"IsoMix","10% LB broth",3,"Smith_et_al",6.5,0.143,"Hours","Absorbance (600nm) continuous",42,-0.844663962534938,724
"16267",30,"IsoMix","10% LB broth",3,"Smith_et_al",7,0.151,"Hours","Absorbance (600nm) continuous",42,-0.821023052706831,724
"16268",30,"IsoMix","10% LB broth",3,"Smith_et_al",7.5,0.159,"Hours","Absorbance (600nm) continuous",42,-0.798602875679548,724
"16269",30,"IsoMix","10% LB broth",3,"Smith_et_al",8,0.16,"Hours","Absorbance (600nm) continuous",42,-0.795880017344075,724
"16270",30,"IsoMix","10% LB broth",3,"Smith_et_al",8.5,0.165,"Hours","Absorbance (600nm) continuous",42,-0.782516055786094,724
"16271",30,"IsoMix","10% LB broth",3,"Smith_et_al",9,0.167,"Hours","Absorbance (600nm) continuous",42,-0.777283528852417,724
"16272",30,"IsoMix","10% LB broth",3,"Smith_et_al",9.5,0.169,"Hours","Absorbance (600nm) continuous",42,-0.772113295386326,724
"16273",30,"IsoMix","10% LB broth",3,"Smith_et_al",10,0.172,"Hours","Absorbance (600nm) continuous",42,-0.764471553092451,724
"16274",30,"IsoMix","10% LB broth",3,"Smith_et_al",10.5,0.174,"Hours","Absorbance (600nm) continuous",42,-0.7594507517174,724
"16275",30,"IsoMix","10% LB broth",3,"Smith_et_al",11,0.177,"Hours","Absorbance (600nm) continuous",42,-0.752026733638193,724
"16276",30,"IsoMix","10% LB broth",3,"Smith_et_al",11.5,0.178,"Hours","Absorbance (600nm) continuous",42,-0.749579997691106,724
"16277",30,"IsoMix","10% LB broth",3,"Smith_et_al",12,0.179,"Hours","Absorbance (600nm) continuous",42,-0.747146969020107,724
"16278",30,"IsoMix","10% LB broth",3,"Smith_et_al",12.5,0.181,"Hours","Absorbance (600nm) continuous",42,-0.742321425130815,724
"16279",30,"IsoMix","10% LB broth",3,"Smith_et_al",13,0.182,"Hours","Absorbance (600nm) continuous",42,-0.739928612014925,724
"16280",30,"IsoMix","10% LB broth",3,"Smith_et_al",13.5,0.183,"Hours","Absorbance (600nm) continuous",42,-0.73754891026957,724
"16281",30,"IsoMix","10% LB broth",3,"Smith_et_al",14,0.184,"Hours","Absorbance (600nm) continuous",42,-0.735182176990464,724
"16282",30,"IsoMix","10% LB broth",3,"Smith_et_al",14.5,0.184,"Hours","Absorbance (600nm) continuous",42,-0.735182176990464,724
"16283",30,"IsoMix","10% LB broth",3,"Smith_et_al",15,0.184,"Hours","Absorbance (600nm) continuous",42,-0.735182176990464,724
"16284",30,"IsoMix","10% LB broth",3,"Smith_et_al",15.5,0.185,"Hours","Absorbance (600nm) continuous",42,-0.732828271596986,724
"16285",30,"IsoMix","10% LB broth",3,"Smith_et_al",16,0.184,"Hours","Absorbance (600nm) continuous",42,-0.735182176990464,724
"16286",30,"IsoMix","10% LB broth",3,"Smith_et_al",16.5,0.184,"Hours","Absorbance (600nm) continuous",42,-0.735182176990464,724
"16287",30,"IsoMix","10% LB broth",3,"Smith_et_al",17,0.185,"Hours","Absorbance (600nm) continuous",42,-0.732828271596986,724
"16288",30,"IsoMix","10% LB broth",3,"Smith_et_al",17.5,0.184,"Hours","Absorbance (600nm) continuous",42,-0.735182176990464,724
"16289",30,"IsoMix","10% LB broth",3,"Smith_et_al",18,0.184,"Hours","Absorbance (600nm) continuous",42,-0.735182176990464,724
"16290",30,"IsoMix","10% LB broth",3,"Smith_et_al",18.5,0.185,"Hours","Absorbance (600nm) continuous",42,-0.732828271596986,724
"16291",30,"IsoMix","10% LB broth",3,"Smith_et_al",19,0.186,"Hours","Absorbance (600nm) continuous",42,-0.730487055782084,724
"16292",30,"IsoMix","10% LB broth",3,"Smith_et_al",19.5,0.186,"Hours","Absorbance (600nm) continuous",42,-0.730487055782084,724
"16293",30,"IsoMix","10% LB broth",3,"Smith_et_al",20,0.186,"Hours","Absorbance (600nm) continuous",42,-0.730487055782084,724
"16294",30,"IsoMix","10% LB broth",3,"Smith_et_al",20.5,0.187,"Hours","Absorbance (600nm) continuous",42,-0.728158393463501,724
"16295",30,"IsoMix","10% LB broth",4,"Smith_et_al",0,0.094,"Hours","Absorbance (600nm) continuous",42,-1.0268721464003,725
"16296",30,"IsoMix","10% LB broth",4,"Smith_et_al",0.5,0.095,"Hours","Absorbance (600nm) continuous",42,-1.02227639471115,725
"16297",30,"IsoMix","10% LB broth",4,"Smith_et_al",1,0.095,"Hours","Absorbance (600nm) continuous",42,-1.02227639471115,725
"16298",30,"IsoMix","10% LB broth",4,"Smith_et_al",1.5,0.095,"Hours","Absorbance (600nm) continuous",42,-1.02227639471115,725
