"","discrete_curve","Estimate","Std. Error","t value","Pr(>|t|)","parameter","model","Temp","Time_units","PopBio_unts","Species","Medium","Rep","Citation"
"2883",690,0.181538910092175,0.00179902285275992,100.909729864561,8.79855750768353e-49,"N_max","logistic",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2884",690,215.975867767507,22.0926922160915,9.77589628529735,6.38556343270722e-12,"t_lag","baranyi",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2885",690,0.0103334547601824,0.00183349816861923,5.63592314246176,1.79804413654754e-06,"r_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2886",690,0.101619468217703,0.00385489420896729,26.3611561586606,5.01280037448983e-26,"N_0","baranyi",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2887",690,0.177795627319558,0.0012865390555741,138.196836348835,5.89060679357935e-53,"N_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2888",690,108.804037331933,20.8336159293583,5.22252295044994,6.61255477788072e-06,"t_lag","buchanan",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2889",690,0.000634124633757635,7.94115546109538e-05,7.98529429204961,1.19115083550743e-09,"r_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2890",690,0.107000000204062,0.00335261654081241,31.9153708458808,4.76868546932707e-29,"N_0","buchanan",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2891",690,0.175233333333333,0.00122420247282627,143.140809811288,1.55296129645842e-53,"N_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2892",690,93.1335998170812,23.2245332458472,4.0101387111293,0.000274018740767507,"t_lag","gompertz",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2893",690,0.000590776173528742,5.97963425396742e-05,9.8798044903293,4.77275396691305e-12,"r_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2894",690,0.104655870298412,0.0033874601719041,30.8950851043023,1.56744999670869e-28,"N_0","gompertz",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2895",690,0.177666442527043,0.00113114113418883,157.068324329353,4.58489967051571e-55,"N_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",2,"Smith_et_al"
"2896",691,0.000501310117312918,0.000325567811005808,1.53980246316174,0.131683812969469,"r_max","logistic",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2897",691,0.0828472333354555,0.00218685319636333,37.884222623278,2.22836478496207e-32,"N_0","logistic",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2898",691,216635.95507538,262341055237.721,8.25779841737217e-07,0.999999345332616,"N_max","logistic",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2899",691,754.151878683305,3.92213909305689,192.280758226635,2.1244844280989e-58,"t_lag","baranyi",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2900",691,0.018656047569572,0.00119217951322901,15.648689951937,3.7518723121301e-18,"r_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2901",691,0.0954636117091607,0.000387938311405503,246.079360822331,1.81624918022304e-62,"N_0","baranyi",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2902",691,0.145128260412648,0.000545044871123344,266.268463573535,9.09115317458946e-64,"N_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2903",691,625.462184753347,7.88077032433172,79.365615163564,7.77425830191113e-44,"t_lag","buchanan",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2904",691,0.000434932739437985,2.2087809013693e-05,19.6910766101045,1.55098711477544e-21,"r_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2905",691,0.0958095238085811,0.000486434302713936,196.962926491895,8.5229994256678e-59,"N_0","buchanan",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2906",691,0.14425,0.000643492098474684,224.167476713275,6.26959105929473e-61,"N_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2907",691,650.796153284395,7.81916131778829,83.2309408687936,1.2889775013697e-44,"t_lag","gompertz",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2908",691,0.000553250626411172,3.81150862592388e-05,14.5152662819192,4.3806896416898e-17,"r_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2909",691,0.0959346215252072,0.000431074840843288,222.547484649152,8.25747166252464e-61,"N_0","gompertz",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2910",691,0.145807213221351,0.000717815735164869,203.126242681016,2.64584382952571e-59,"N_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",3,"Smith_et_al"
"2911",692,0.000479138892266755,0.000281232062814833,1.7037136074425,0.0963915933450603,"r_max","logistic",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2912",692,0.0804284332218127,0.00292183597508032,27.5266763458896,3.66690416909706e-27,"N_0","logistic",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2913",692,401883.12489695,855906685989.441,4.69540817329131e-07,0.999999627754224,"N_max","logistic",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2914",692,916.031141871638,4.66267452834866,196.460451250081,9.39090572270522e-59,"t_lag","baranyi",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2915",692,0.0163552907000641,0.00108513415040051,15.0721371122893,1.28802945268152e-17,"r_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2916",692,0.0957547297347027,0.000373559961921155,256.330280264117,3.85506294543556e-63,"N_0","baranyi",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2917",692,0.14989153859228,0.000942035408192577,159.114548443426,2.80567519070236e-55,"N_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2918",692,769.855716053215,8.91998216638418,86.3068671767631,3.26902232526983e-45,"t_lag","buchanan",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2919",692,0.000415395655943458,2.09277994144413e-05,19.8489887884157,1.17538154318562e-21,"r_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2920",692,0.0961153846180441,0.000485701483661042,197.889831205705,7.13155822582206e-59,"N_0","buchanan",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2921",692,0.147833333333333,0.00101106826681577,146.214986846453,6.93586125786941e-54,"N_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2922",692,795.543094594453,9.56223850864313,83.196324153113,1.30940531812663e-44,"t_lag","gompertz",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2923",692,0.000513468736115976,3.92970675053468e-05,13.0663372284996,1.24237321726097e-15,"r_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2924",692,0.0962045780830937,0.00046087517040531,208.743243856005,9.39278378971776e-60,"N_0","gompertz",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2925",692,0.151826171845075,0.00162614089666726,93.3659390500786,1.67079408343331e-46,"N_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Pseudomonas(1)","10% LB broth",4,"Smith_et_al"
"2926",694,0.00335770243774948,0.000272770083697453,12.3096433165806,5.21511209847171e-15,"r_max","logistic",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2927",694,0.0816015884805977,0.00222512101611923,36.6728766163545,7.65144691797952e-32,"N_0","logistic",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2928",694,0.159596942479615,0.00213550719327478,74.7349121474392,1.01035736457339e-43,"N_max","logistic",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2929",694,333.143741447415,13.5260169177241,24.6298480531155,5.76372391594248e-25,"t_lag","baranyi",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2930",694,0.00864047599439696,0.000871688421098216,9.91234457779199,4.35813659813484e-12,"r_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2931",694,0.0894940684937233,0.00172129655927129,51.9922427147653,6.4136451526129e-37,"N_0","baranyi",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2932",694,0.15278602303851,0.00083410395956736,183.173837368855,1.34017749588417e-57,"N_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2933",694,118.002248383831,25.4945994906985,4.6285194018005,4.20622141645594e-05,"t_lag","buchanan",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2934",694,0.000264555701395301,1.51087190639109e-05,17.5101343983042,8.70983009581729e-20,"r_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2935",694,0.0932500001821548,0.0021664571568588,43.0426237079899,7.47443404998777e-34,"N_0","buchanan",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2936",694,0.1521,0.000968869088492188,156.987153173301,4.6757136586906e-55,"N_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2937",694,159.156602084842,15.8268619239604,10.0561060587692,2.9217661678111e-12,"t_lag","gompertz",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2938",694,0.000364319926294696,2.02929781614845e-05,17.9530044035708,3.72521440951384e-20,"r_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2939",694,0.0921223411431589,0.00131801747277699,69.8946281410535,9.41622438790901e-42,"N_0","gompertz",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2940",694,0.153237772957615,0.00072732738931,210.68610258578,6.60741357344063e-60,"N_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",2,"Smith_et_al"
"2941",695,0.00313411905203296,0.000323008333473365,9.7029046227112,5.96949951441094e-12,"r_max","logistic",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2942",695,0.0877474906334898,0.00264172351323122,33.2160009153122,3.23459538039252e-30,"N_0","logistic",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2943",695,0.163549967607561,0.002764582944022,59.1590018889516,8.49199916843432e-40,"N_max","logistic",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2944",695,352.206443820782,10.7736138088351,32.6915787098243,1.97433035097165e-29,"t_lag","baranyi",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2945",695,0.0114392959725131,0.0012070407358963,9.47714160120603,1.48620335744378e-11,"r_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2946",695,0.0972148275736844,0.00156822969378255,61.9901714392384,8.66253194031032e-40,"N_0","baranyi",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2947",695,0.154972756417027,0.000762873537845855,203.143442168184,2.63735219553922e-59,"N_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2948",695,176.24398183183,18.9122874012239,9.31901985692249,2.33488331432548e-11,"t_lag","buchanan",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2949",695,0.000315277036845626,2.00710138684057e-05,15.7080772756534,3.31053711818329e-18,"r_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2950",695,0.100000000042226,0.00161023757601641,62.1026372329587,8.09125912823619e-40,"N_0","buchanan",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2951",695,0.154454545454545,0.000840919141568645,183.673480385316,1.20852969211654e-57,"N_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2952",695,199.58819860458,13.812060996366,14.4502836077173,5.06424483329239e-17,"t_lag","gompertz",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2953",695,0.000402534575247584,2.57493078382309e-05,15.6328309007952,3.87960576802492e-18,"r_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2954",695,0.0990954152257347,0.00111234916612619,89.0866089924261,9.85775330061833e-46,"N_0","gompertz",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2955",695,0.15564963775126,0.000672101986955228,231.586337746727,1.82091587613148e-61,"N_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",3,"Smith_et_al"
"2956",696,0.00336009438447547,0.000266801821576437,12.5939709280164,2.54895602272087e-15,"r_max","logistic",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2957",696,0.0797989497192309,0.0022988044152698,34.7132401474292,6.12208588299115e-31,"N_0","logistic",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2958",696,0.163555033708958,0.00229001810170516,71.4208475414121,5.85166079993951e-43,"N_max","logistic",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2959",696,-196.060587073244,1182.36129879718,-0.165821214947323,0.869176756538638,"t_lag","baranyi",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2960",696,0.0014258525317715,0.00184811423863073,0.771517529580812,0.44517164179081,"r_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2961",696,0.0801340449348037,0.00413207252488927,19.3931845223242,2.63013803056497e-21,"N_0","baranyi",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2962",696,0.178363098416724,0.0246688234114485,7.23030423631586,1.20265527630981e-08,"N_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2963",696,137.181287041102,19.3295741064211,7.09696376577339,1.81884201272186e-08,"t_lag","buchanan",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2964",696,0.000289516213848311,1.40363742762284e-05,20.6261394966239,3.08218069771931e-22,"r_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2965",696,0.0928000000667556,0.00165198305263057,56.1749104622978,3.5169430529397e-38,"N_0","buchanan",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2966",696,0.1554,0.000825991520781556,188.137524526838,4.85714362328582e-58,"N_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2967",696,176.263872452298,10.4572665938991,16.8556353488332,3.15322475843957e-19,"t_lag","gompertz",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2968",696,0.000391848832549079,1.51642761115566e-05,25.8402596778394,1.02914911009788e-25,"r_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2969",696,0.0918691694866705,0.000901223205447792,101.9383088799,6.01022335561899e-48,"N_0","gompertz",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2970",696,0.156662049257968,0.00053625512536725,292.140889377383,2.6852776961798e-65,"N_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Rahnella","10% LB broth",4,"Smith_et_al"
"2971",701,0.00342480996699529,0.000396792103683075,8.63124526724642,1.39033333407063e-10,"r_max","logistic",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2972",701,0.0701247632224031,0.0039936153268015,17.5592182731746,4.0694572027011e-20,"N_0","logistic",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2973",701,0.1763128570106,0.00456237007512233,38.6450143472573,1.04651054495185e-32,"N_max","logistic",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2974",701,433.444987843533,2.10654442016888,205.761143080375,1.6220121371455e-59,"t_lag","baranyi",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2975",701,0.01512444818993,0.000412628433820597,36.6539165754772,2.91142412260697e-31,"r_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2976",701,0.0898394719252358,0.000421574325441637,213.104704208732,4.28366211324277e-60,"N_0","baranyi",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2977",701,0.165761216800767,0.000267166298320881,620.442091096681,1.00377868327757e-77,"N_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2978",701,266.516371003362,6.68712183773486,39.8551690055104,1.30755216032705e-32,"t_lag","buchanan",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2979",701,0.000499966902146715,1.44664563624756e-05,34.560426521838,2.55328400842552e-30,"r_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2980",701,0.0906666666502321,0.000751301904421114,120.679404799448,1.00474229229771e-50,"N_0","buchanan",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2981",701,0.165142857142857,0.000491842551213326,335.763664073932,1.35858854075614e-67,"N_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2982",701,311.143934301175,6.51386876541666,47.766380549927,1.53299411788748e-35,"t_lag","gompertz",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2983",701,0.000690842130084465,3.00422999023159e-05,22.9956472151191,6.6712627355265e-24,"r_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2984",701,0.0915234837357469,0.000685125750579276,133.586401705619,2.13304788848796e-52,"N_0","gompertz",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2985",701,0.166288598624954,0.000529600980978895,313.988464140667,1.734838419783e-66,"N_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",1,"Smith_et_al"
"2986",703,0.00359771191492565,0.00042293264396796,8.50658365164691,2.02342236116691e-10,"r_max","logistic",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2987",703,0.0693802005716833,0.00434242420075119,15.9772968655806,1.04229337848076e-18,"N_0","logistic",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2988",703,0.180611779368798,0.00465142013135104,38.829384202785,8.73216224308855e-33,"N_max","logistic",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2989",703,423.344602316186,2.30469989158669,183.687517781212,1.20502896703492e-57,"t_lag","baranyi",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2990",703,0.0173854173519514,0.00059425132778826,29.2560008517912,1.14661214912628e-27,"r_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2991",703,0.0906235257990353,0.000517647669375136,175.067968350807,7.4688994648625e-57,"N_0","baranyi",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2992",703,0.169976975363324,0.000325903716841813,521.555804918381,7.35404262279726e-75,"N_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2993",703,-481.712522759979,33280330.5857078,-1.44743911578465e-05,0.999988526828239,"t_lag","buchanan",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2994",703,0.000333783826874608,3.73548783874886e-05,8.93548155644387,7.07658265323547e-11,"r_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2995",703,0.00137724573489135,4824.34211041726,2.8547845558412e-07,0.999999773714603,"N_0","buchanan",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2996",703,0.169842106999727,0.00182486344813209,93.0711320748825,1.88318654768108e-46,"N_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2997",703,314.629810749158,6.23913568663132,50.4284289606523,2.01410348063002e-36,"t_lag","gompertz",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2998",703,0.000818823236193361,3.88707338616837e-05,21.0652888393369,1.47382341749372e-22,"r_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"2999",703,0.0920929265614832,0.000736867838234775,124.978892798604,2.66524482004837e-51,"N_0","gompertz",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"3000",703,0.170493864282061,0.000550799903988569,309.538660133098,2.98348215989488e-66,"N_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",3,"Smith_et_al"
"3001",704,0.00342450618841475,0.000392624444373678,8.72209114202653,1.05890105691007e-10,"r_max","logistic",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3002",704,0.0724714048137007,0.00422728521806868,17.1437225252595,9.32701601199838e-20,"N_0","logistic",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3003",704,0.187351790769163,0.00494805734259019,37.8637064604205,2.27470098394258e-32,"N_max","logistic",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3004",704,427.613143538493,2.1360505863232,200.188678244061,4.59995133948711e-59,"t_lag","baranyi",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3005",704,0.0157813676739866,0.000453968171895399,34.7631588533985,2.05806630542781e-30,"r_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3006",704,0.0930393847474577,0.000472915839200694,196.735607131936,8.90495971866516e-59,"N_0","baranyi",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3007",704,0.175068329301433,0.000297007562709608,589.440644892269,7.03844685409683e-77,"N_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3008",704,-26.9787623188509,62922949.3084674,-4.28758705930849e-07,0.999999660143061,"t_lag","buchanan",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3009",704,0.000331705732497711,1.96649426609917e-05,16.8678718375162,3.07719852705987e-19,"r_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3010",704,0.0703301612950845,9064.55306306177,7.75881180305307e-06,0.999993849953376,"N_0","buchanan",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3011",704,0.175055555555556,0.00186524628269472,93.8511751395389,1.37320622119699e-46,"N_max","buchanan",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3012",704,308.304025721117,5.40701503319215,57.0192654964939,2.0080258493705e-38,"t_lag","gompertz",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3013",704,0.000764044887361339,2.81333427536209e-05,27.1579845328903,1.70914815574155e-26,"r_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3014",704,0.0946939932423283,0.000626488816779297,151.15033294471,1.96862558640426e-54,"N_0","gompertz",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3015",704,0.175747949701601,0.000476946091196961,368.485983941157,3.97037469001809e-69,"N_max","gompertz",30,"Hours","Absorbance (600nm) continuous","Sphingobacterium","10% LB broth",4,"Smith_et_al"
"3016",705,0.00251538829722583,0.000445315557599322,5.64855247992273,1.59336056050554e-06,"r_max","logistic",30,"Hours","Absorbance (600nm) continuous","Rhizobium(1)","10% LB broth",1,"Smith_et_al"
"3017",705,0.0867701792035648,0.000278824481175673,311.200002373161,7.8979311635298e-68,"N_0","logistic",30,"Hours","Absorbance (600nm) continuous","Rhizobium(1)","10% LB broth",1,"Smith_et_al"
"3018",705,0.0915663552660238,0.000268556836469852,340.957081821684,2.24555520838427e-69,"N_max","logistic",30,"Hours","Absorbance (600nm) continuous","Rhizobium(1)","10% LB broth",1,"Smith_et_al"
"3019",705,-34695.5550711812,15658184.434135,-0.00221580957978401,0.998243633029404,"t_lag","baranyi",30,"Hours","Absorbance (600nm) continuous","Rhizobium(1)","10% LB broth",1,"Smith_et_al"
"3020",705,0.000103051425271054,0.0364437225086395,0.002827686585711,0.997758628383043,"r_max","baranyi",30,"Hours","Absorbance (600nm) continuous","Rhizobium(1)","10% LB broth",1,"Smith_et_al"
