"ID","bacterial_genus","replicate","minute","trait_name","trait_value","Temperature"
"Sea_WYM25_03","Chryseobacterium(2)",3,240,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM25_03","Chryseobacterium(2)",3,270,"Absorbance (600nm) continuous",0.095,35
"Sea_WYM25_03","Chryseobacterium(2)",3,300,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM25_03","Chryseobacterium(2)",3,330,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM25_03","Chryseobacterium(2)",3,360,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM25_03","Chryseobacterium(2)",3,390,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM25_03","Chryseobacterium(2)",3,420,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM25_03","Chryseobacterium(2)",3,450,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM25_03","Chryseobacterium(2)",3,480,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM25_03","Chryseobacterium(2)",3,510,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM25_03","Chryseobacterium(2)",3,540,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM25_03","Chryseobacterium(2)",3,570,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM25_03","Chryseobacterium(2)",3,600,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM25_03","Chryseobacterium(2)",3,630,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,660,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,690,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,720,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,750,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,780,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,810,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,840,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,870,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,900,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,930,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,960,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,990,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,1020,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",3,1050,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",4,0,"Absorbance (600nm) continuous",0.093,35
"Sea_WYM25_03","Chryseobacterium(2)",4,30,"Absorbance (600nm) continuous",0.092,35
"Sea_WYM25_03","Chryseobacterium(2)",4,60,"Absorbance (600nm) continuous",0.092,35
"Sea_WYM25_03","Chryseobacterium(2)",4,90,"Absorbance (600nm) continuous",0.093,35
"Sea_WYM25_03","Chryseobacterium(2)",4,120,"Absorbance (600nm) continuous",0.094,35
"Sea_WYM25_03","Chryseobacterium(2)",4,150,"Absorbance (600nm) continuous",0.095,35
"Sea_WYM25_03","Chryseobacterium(2)",4,180,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM25_03","Chryseobacterium(2)",4,210,"Absorbance (600nm) continuous",0.099,35
"Sea_WYM25_03","Chryseobacterium(2)",4,240,"Absorbance (600nm) continuous",0.101,35
"Sea_WYM25_03","Chryseobacterium(2)",4,270,"Absorbance (600nm) continuous",0.105,35
"Sea_WYM25_03","Chryseobacterium(2)",4,300,"Absorbance (600nm) continuous",0.107,35
"Sea_WYM25_03","Chryseobacterium(2)",4,330,"Absorbance (600nm) continuous",0.111,35
"Sea_WYM25_03","Chryseobacterium(2)",4,360,"Absorbance (600nm) continuous",0.115,35
"Sea_WYM25_03","Chryseobacterium(2)",4,390,"Absorbance (600nm) continuous",0.12,35
"Sea_WYM25_03","Chryseobacterium(2)",4,420,"Absorbance (600nm) continuous",0.124,35
"Sea_WYM25_03","Chryseobacterium(2)",4,450,"Absorbance (600nm) continuous",0.128,35
"Sea_WYM25_03","Chryseobacterium(2)",4,480,"Absorbance (600nm) continuous",0.131,35
"Sea_WYM25_03","Chryseobacterium(2)",4,510,"Absorbance (600nm) continuous",0.137,35
"Sea_WYM25_03","Chryseobacterium(2)",4,540,"Absorbance (600nm) continuous",0.14,35
"Sea_WYM25_03","Chryseobacterium(2)",4,570,"Absorbance (600nm) continuous",0.145,35
"Sea_WYM25_03","Chryseobacterium(2)",4,600,"Absorbance (600nm) continuous",0.147,35
"Sea_WYM25_03","Chryseobacterium(2)",4,630,"Absorbance (600nm) continuous",0.15,35
"Sea_WYM25_03","Chryseobacterium(2)",4,660,"Absorbance (600nm) continuous",0.154,35
"Sea_WYM25_03","Chryseobacterium(2)",4,690,"Absorbance (600nm) continuous",0.156,35
"Sea_WYM25_03","Chryseobacterium(2)",4,720,"Absorbance (600nm) continuous",0.159,35
"Sea_WYM25_03","Chryseobacterium(2)",4,750,"Absorbance (600nm) continuous",0.162,35
"Sea_WYM25_03","Chryseobacterium(2)",4,780,"Absorbance (600nm) continuous",0.165,35
"Sea_WYM25_03","Chryseobacterium(2)",4,810,"Absorbance (600nm) continuous",0.168,35
"Sea_WYM25_03","Chryseobacterium(2)",4,840,"Absorbance (600nm) continuous",0.17,35
"Sea_WYM25_03","Chryseobacterium(2)",4,870,"Absorbance (600nm) continuous",0.172,35
"Sea_WYM25_03","Chryseobacterium(2)",4,900,"Absorbance (600nm) continuous",0.173,35
"Sea_WYM25_03","Chryseobacterium(2)",4,930,"Absorbance (600nm) continuous",0.175,35
"Sea_WYM25_03","Chryseobacterium(2)",4,960,"Absorbance (600nm) continuous",0.177,35
"Sea_WYM25_03","Chryseobacterium(2)",4,990,"Absorbance (600nm) continuous",0.179,35
"Sea_WYM25_03","Chryseobacterium(2)",4,1020,"Absorbance (600nm) continuous",0.179,35
"Sea_WYM25_03","Chryseobacterium(2)",4,1050,"Absorbance (600nm) continuous",0.181,35
"Sea_WYM27_02","Paenibacillus(1)",1,0,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM27_02","Paenibacillus(1)",1,30,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM27_02","Paenibacillus(1)",1,60,"Absorbance (600nm) continuous",0.096,35
"Sea_WYM27_02","Paenibacillus(1)",1,90,"Absorbance (600nm) continuous",0.097,35
"Sea_WYM27_02","Paenibacillus(1)",1,120,"Absorbance (600nm) continuous",0.098,35
"Sea_WYM27_02","Paenibacillus(1)",1,150,"Absorbance (600nm) continuous",0.099,35
"Sea_WYM27_02","Paenibacillus(1)",1,180,"Absorbance (600nm) continuous",0.101,35
"Sea_WYM27_02","Paenibacillus(1)",1,210,"Absorbance (600nm) continuous",0.103,35
"Sea_WYM27_02","Paenibacillus(1)",1,240,"Absorbance (600nm) continuous",0.106,35
"Sea_WYM27_02","Paenibacillus(1)",1,270,"Absorbance (600nm) continuous",0.108,35
"Sea_WYM27_02","Paenibacillus(1)",1,300,"Absorbance (600nm) continuous",0.112,35
"Sea_WYM27_02","Paenibacillus(1)",1,330,"Absorbance (600nm) continuous",0.115,35
"Sea_WYM27_02","Paenibacillus(1)",1,360,"Absorbance (600nm) continuous",0.118,35
"Sea_WYM27_02","Paenibacillus(1)",1,390,"Absorbance (600nm) continuous",0.123,35
"Sea_WYM27_02","Paenibacillus(1)",1,420,"Absorbance (600nm) continuous",0.126,35
"Sea_WYM27_02","Paenibacillus(1)",1,450,"Absorbance (600nm) continuous",0.129,35
"Sea_WYM27_02","Paenibacillus(1)",1,480,"Absorbance (600nm) continuous",0.133,35
"Sea_WYM27_02","Paenibacillus(1)",1,510,"Absorbance (600nm) continuous",0.136,35
"Sea_WYM27_02","Paenibacillus(1)",1,540,"Absorbance (600nm) continuous",0.139,35
"Sea_WYM27_02","Paenibacillus(1)",1,570,"Absorbance (600nm) continuous",0.142,35
"Sea_WYM27_02","Paenibacillus(1)",1,600,"Absorbance (600nm) continuous",0.145,35
"Sea_WYM27_02","Paenibacillus(1)",1,630,"Absorbance (600nm) continuous",0.148,35
"Sea_WYM27_02","Paenibacillus(1)",1,660,"Absorbance (600nm) continuous",0.15,35
"Sea_WYM27_02","Paenibacillus(1)",1,690,"Absorbance (600nm) continuous",0.152,35
"Sea_WYM27_02","Paenibacillus(1)",1,720,"Absorbance (600nm) continuous",0.155,35
"Sea_WYM27_02","Paenibacillus(1)",1,750,"Absorbance (600nm) continuous",0.157,35
"Sea_WYM27_02","Paenibacillus(1)",1,780,"Absorbance (600nm) continuous",0.159,35
"Sea_WYM27_02","Paenibacillus(1)",1,810,"Absorbance (600nm) continuous",0.161,35
"Sea_WYM27_02","Paenibacillus(1)",1,840,"Absorbance (600nm) continuous",0.162,35
"Sea_WYM27_02","Paenibacillus(1)",1,870,"Absorbance (600nm) continuous",0.165,35
"Sea_WYM27_02","Paenibacillus(1)",1,900,"Absorbance (600nm) continuous",0.167,35
"Sea_WYM27_02","Paenibacillus(1)",1,930,"Absorbance (600nm) continuous",0.169,35
"Sea_WYM27_02","Paenibacillus(1)",1,960,"Absorbance (600nm) continuous",0.171,35
"Sea_WYM27_02","Paenibacillus(1)",1,990,"Absorbance (600nm) continuous",0.173,35
"Sea_WYM27_02","Paenibacillus(1)",1,1020,"Absorbance (600nm) continuous",0.175,35
"Sea_WYM27_02","Paenibacillus(1)",1,1050,"Absorbance (600nm) continuous",0.176,35
"Sea_WYM27_02","Paenibacillus(1)",2,0,"Absorbance (600nm) continuous",0.112,35
"Sea_WYM27_02","Paenibacillus(1)",2,30,"Absorbance (600nm) continuous",0.109,35
"Sea_WYM27_02","Paenibacillus(1)",2,60,"Absorbance (600nm) continuous",0.109,35
"Sea_WYM27_02","Paenibacillus(1)",2,90,"Absorbance (600nm) continuous",0.109,35
"Sea_WYM27_02","Paenibacillus(1)",2,120,"Absorbance (600nm) continuous",0.11,35
"Sea_WYM27_02","Paenibacillus(1)",2,150,"Absorbance (600nm) continuous",0.112,35
"Sea_WYM27_02","Paenibacillus(1)",2,180,"Absorbance (600nm) continuous",0.112,35
"Sea_WYM27_02","Paenibacillus(1)",2,210,"Absorbance (600nm) continuous",0.114,35
"Sea_WYM27_02","Paenibacillus(1)",2,240,"Absorbance (600nm) continuous",0.117,35
"Sea_WYM27_02","Paenibacillus(1)",2,270,"Absorbance (600nm) continuous",0.119,35
"Sea_WYM27_02","Paenibacillus(1)",2,300,"Absorbance (600nm) continuous",0.122,35
"Sea_WYM27_02","Paenibacillus(1)",2,330,"Absorbance (600nm) continuous",0.124,35
"Sea_WYM27_02","Paenibacillus(1)",2,360,"Absorbance (600nm) continuous",0.128,35
"Sea_WYM27_02","Paenibacillus(1)",2,390,"Absorbance (600nm) continuous",0.131,35
"Sea_WYM27_02","Paenibacillus(1)",2,420,"Absorbance (600nm) continuous",0.135,35
"Sea_WYM27_02","Paenibacillus(1)",2,450,"Absorbance (600nm) continuous",0.139,35
"Sea_WYM27_02","Paenibacillus(1)",2,480,"Absorbance (600nm) continuous",0.142,35
"Sea_WYM27_02","Paenibacillus(1)",2,510,"Absorbance (600nm) continuous",0.145,35
"Sea_WYM27_02","Paenibacillus(1)",2,540,"Absorbance (600nm) continuous",0.147,35
"Sea_WYM27_02","Paenibacillus(1)",2,570,"Absorbance (600nm) continuous",0.15,35
"Sea_WYM27_02","Paenibacillus(1)",2,600,"Absorbance (600nm) continuous",0.154,35
"Sea_WYM27_02","Paenibacillus(1)",2,630,"Absorbance (600nm) continuous",0.156,35
"Sea_WYM27_02","Paenibacillus(1)",2,660,"Absorbance (600nm) continuous",0.158,35
"Sea_WYM27_02","Paenibacillus(1)",2,690,"Absorbance (600nm) continuous",0.16,35
"Sea_WYM27_02","Paenibacillus(1)",2,720,"Absorbance (600nm) continuous",0.161,35
"Sea_WYM27_02","Paenibacillus(1)",2,750,"Absorbance (600nm) continuous",0.164,35
"Sea_WYM27_02","Paenibacillus(1)",2,780,"Absorbance (600nm) continuous",0.167,35
"Sea_WYM27_02","Paenibacillus(1)",2,810,"Absorbance (600nm) continuous",0.17,35
"Sea_WYM27_02","Paenibacillus(1)",2,840,"Absorbance (600nm) continuous",0.172,35
"Sea_WYM27_02","Paenibacillus(1)",2,870,"Absorbance (600nm) continuous",0.175,35
"Sea_WYM27_02","Paenibacillus(1)",2,900,"Absorbance (600nm) continuous",0.176,35
"Sea_WYM27_02","Paenibacillus(1)",2,930,"Absorbance (600nm) continuous",0.181,35
"Sea_WYM27_02","Paenibacillus(1)",2,960,"Absorbance (600nm) continuous",0.18,35
"Sea_WYM27_02","Paenibacillus(1)",2,990,"Absorbance (600nm) continuous",0.182,35
"Sea_WYM27_02","Paenibacillus(1)",2,1020,"Absorbance (600nm) continuous",0.184,35
"Sea_WYM27_02","Paenibacillus(1)",2,1050,"Absorbance (600nm) continuous",0.185,35
"Sea_WYM27_02","Paenibacillus(1)",3,0,"Absorbance (600nm) continuous",0.104,35
"Sea_WYM27_02","Paenibacillus(1)",3,30,"Absorbance (600nm) continuous",0.104,35
"Sea_WYM27_02","Paenibacillus(1)",3,60,"Absorbance (600nm) continuous",0.103,35
"Sea_WYM27_02","Paenibacillus(1)",3,90,"Absorbance (600nm) continuous",0.104,35
"Sea_WYM27_02","Paenibacillus(1)",3,120,"Absorbance (600nm) continuous",0.105,35
"Sea_WYM27_02","Paenibacillus(1)",3,150,"Absorbance (600nm) continuous",0.106,35
"Sea_WYM27_02","Paenibacillus(1)",3,180,"Absorbance (600nm) continuous",0.108,35
"Sea_WYM27_02","Paenibacillus(1)",3,210,"Absorbance (600nm) continuous",0.11,35
"Sea_WYM27_02","Paenibacillus(1)",3,240,"Absorbance (600nm) continuous",0.112,35
"Sea_WYM27_02","Paenibacillus(1)",3,270,"Absorbance (600nm) continuous",0.115,35
"Sea_WYM27_02","Paenibacillus(1)",3,300,"Absorbance (600nm) continuous",0.118,35
"Sea_WYM27_02","Paenibacillus(1)",3,330,"Absorbance (600nm) continuous",0.122,35
"Sea_WYM27_02","Paenibacillus(1)",3,360,"Absorbance (600nm) continuous",0.125,35
"Sea_WYM27_02","Paenibacillus(1)",3,390,"Absorbance (600nm) continuous",0.128,35
"Sea_WYM27_02","Paenibacillus(1)",3,420,"Absorbance (600nm) continuous",0.132,35
"Sea_WYM27_02","Paenibacillus(1)",3,450,"Absorbance (600nm) continuous",0.135,35
"Sea_WYM27_02","Paenibacillus(1)",3,480,"Absorbance (600nm) continuous",0.139,35
"Sea_WYM27_02","Paenibacillus(1)",3,510,"Absorbance (600nm) continuous",0.142,35
"Sea_WYM27_02","Paenibacillus(1)",3,540,"Absorbance (600nm) continuous",0.145,35
"Sea_WYM27_02","Paenibacillus(1)",3,570,"Absorbance (600nm) continuous",0.149,35
"Sea_WYM27_02","Paenibacillus(1)",3,600,"Absorbance (600nm) continuous",0.151,35
"Sea_WYM27_02","Paenibacillus(1)",3,630,"Absorbance (600nm) continuous",0.154,35
"Sea_WYM27_02","Paenibacillus(1)",3,660,"Absorbance (600nm) continuous",0.156,35
"Sea_WYM27_02","Paenibacillus(1)",3,690,"Absorbance (600nm) continuous",0.158,35
"Sea_WYM27_02","Paenibacillus(1)",3,720,"Absorbance (600nm) continuous",0.16,35
"Sea_WYM27_02","Paenibacillus(1)",3,750,"Absorbance (600nm) continuous",0.163,35
"Sea_WYM27_02","Paenibacillus(1)",3,780,"Absorbance (600nm) continuous",0.165,35
"Sea_WYM27_02","Paenibacillus(1)",3,810,"Absorbance (600nm) continuous",0.167,35
"Sea_WYM27_02","Paenibacillus(1)",3,840,"Absorbance (600nm) continuous",0.169,35
"Sea_WYM27_02","Paenibacillus(1)",3,870,"Absorbance (600nm) continuous",0.172,35
"Sea_WYM27_02","Paenibacillus(1)",3,900,"Absorbance (600nm) continuous",0.174,35
"Sea_WYM27_02","Paenibacillus(1)",3,930,"Absorbance (600nm) continuous",0.175,35
"Sea_WYM27_02","Paenibacillus(1)",3,960,"Absorbance (600nm) continuous",0.177,35
"Sea_WYM27_02","Paenibacillus(1)",3,990,"Absorbance (600nm) continuous",0.179,35
"Sea_WYM27_02","Paenibacillus(1)",3,1020,"Absorbance (600nm) continuous",0.18,35
"Sea_WYM27_02","Paenibacillus(1)",3,1050,"Absorbance (600nm) continuous",0.182,35
"Sea_WYM27_02","Paenibacillus(1)",4,0,"Absorbance (600nm) continuous",0.1,35
"Sea_WYM27_02","Paenibacillus(1)",4,30,"Absorbance (600nm) continuous",0.099,35
"Sea_WYM27_02","Paenibacillus(1)",4,60,"Absorbance (600nm) continuous",0.099,35
"Sea_WYM27_02","Paenibacillus(1)",4,90,"Absorbance (600nm) continuous",0.099,35
"Sea_WYM27_02","Paenibacillus(1)",4,120,"Absorbance (600nm) continuous",0.1,35
"Sea_WYM27_02","Paenibacillus(1)",4,150,"Absorbance (600nm) continuous",0.101,35
"Sea_WYM27_02","Paenibacillus(1)",4,180,"Absorbance (600nm) continuous",0.102,35
"Sea_WYM27_02","Paenibacillus(1)",4,210,"Absorbance (600nm) continuous",0.104,35
"Sea_WYM27_02","Paenibacillus(1)",4,240,"Absorbance (600nm) continuous",0.106,35
"Sea_WYM27_02","Paenibacillus(1)",4,270,"Absorbance (600nm) continuous",0.108,35
"Sea_WYM27_02","Paenibacillus(1)",4,300,"Absorbance (600nm) continuous",0.111,35
"Sea_WYM27_02","Paenibacillus(1)",4,330,"Absorbance (600nm) continuous",0.114,35
"Sea_WYM27_02","Paenibacillus(1)",4,360,"Absorbance (600nm) continuous",0.117,35
"Sea_WYM27_02","Paenibacillus(1)",4,390,"Absorbance (600nm) continuous",0.121,35
"Sea_WYM27_02","Paenibacillus(1)",4,420,"Absorbance (600nm) continuous",0.124,35
"Sea_WYM27_02","Paenibacillus(1)",4,450,"Absorbance (600nm) continuous",0.128,35
"Sea_WYM27_02","Paenibacillus(1)",4,480,"Absorbance (600nm) continuous",0.132,35
"Sea_WYM27_02","Paenibacillus(1)",4,510,"Absorbance (600nm) continuous",0.136,35
"Sea_WYM27_02","Paenibacillus(1)",4,540,"Absorbance (600nm) continuous",0.139,35
"Sea_WYM27_02","Paenibacillus(1)",4,570,"Absorbance (600nm) continuous",0.143,35
"Sea_WYM27_02","Paenibacillus(1)",4,600,"Absorbance (600nm) continuous",0.144,35
"Sea_WYM27_02","Paenibacillus(1)",4,630,"Absorbance (600nm) continuous",0.147,35
"Sea_WYM27_02","Paenibacillus(1)",4,660,"Absorbance (600nm) continuous",0.148,35
"Sea_WYM27_02","Paenibacillus(1)",4,690,"Absorbance (600nm) continuous",0.151,35
"Sea_WYM27_02","Paenibacillus(1)",4,720,"Absorbance (600nm) continuous",0.154,35
"Sea_WYM27_02","Paenibacillus(1)",4,750,"Absorbance (600nm) continuous",0.156,35
"Sea_WYM27_02","Paenibacillus(1)",4,780,"Absorbance (600nm) continuous",0.159,35
"Sea_WYM27_02","Paenibacillus(1)",4,810,"Absorbance (600nm) continuous",0.16,35
"Sea_WYM27_02","Paenibacillus(1)",4,840,"Absorbance (600nm) continuous",0.163,35
"Sea_WYM27_02","Paenibacillus(1)",4,870,"Absorbance (600nm) continuous",0.164,35
"Sea_WYM27_02","Paenibacillus(1)",4,900,"Absorbance (600nm) continuous",0.166,35
"Sea_WYM27_02","Paenibacillus(1)",4,930,"Absorbance (600nm) continuous",0.168,35
"Sea_WYM27_02","Paenibacillus(1)",4,960,"Absorbance (600nm) continuous",0.169,35
"Sea_WYM27_02","Paenibacillus(1)",4,990,"Absorbance (600nm) continuous",0.171,35
"Sea_WYM27_02","Paenibacillus(1)",4,1020,"Absorbance (600nm) continuous",0.172,35
"Sea_WYM27_02","Paenibacillus(1)",4,1050,"Absorbance (600nm) continuous",0.173,35
"Wil_BB66_03","Paenibacillus(2)",1,0,"Absorbance (600nm) continuous",0.094,35
"Wil_BB66_03","Paenibacillus(2)",1,30,"Absorbance (600nm) continuous",0.094,35
"Wil_BB66_03","Paenibacillus(2)",1,60,"Absorbance (600nm) continuous",0.094,35
"Wil_BB66_03","Paenibacillus(2)",1,90,"Absorbance (600nm) continuous",0.094,35
"Wil_BB66_03","Paenibacillus(2)",1,120,"Absorbance (600nm) continuous",0.094,35
"Wil_BB66_03","Paenibacillus(2)",1,150,"Absorbance (600nm) continuous",0.094,35
"Wil_BB66_03","Paenibacillus(2)",1,180,"Absorbance (600nm) continuous",0.094,35
"Wil_BB66_03","Paenibacillus(2)",1,210,"Absorbance (600nm) continuous",0.094,35
"Wil_BB66_03","Paenibacillus(2)",1,240,"Absorbance (600nm) continuous",0.094,35
"Wil_BB66_03","Paenibacillus(2)",1,270,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,300,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,330,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,360,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,390,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,420,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,450,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,480,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,510,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,540,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,570,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,600,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,630,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,660,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,690,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,720,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,750,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",1,780,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",1,810,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,840,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,870,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",1,900,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,930,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",1,960,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",1,990,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,1020,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",1,1050,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,0,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",2,30,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,60,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",2,90,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",2,120,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",2,150,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",2,180,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",2,210,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",2,240,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",2,270,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",2,300,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,330,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,360,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,390,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,420,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,450,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,480,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,510,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,540,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,570,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,600,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,630,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,660,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,690,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,720,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,750,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,780,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,810,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,840,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",2,870,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",2,900,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",2,930,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",2,960,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",2,990,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",2,1020,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",2,1050,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",3,0,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",3,30,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",3,60,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",3,90,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",3,120,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",3,150,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",3,180,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",3,210,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",3,240,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",3,270,"Absorbance (600nm) continuous",0.095,35
"Wil_BB66_03","Paenibacillus(2)",3,300,"Absorbance (600nm) continuous",0.096,35
