"","N0","Nmax","tlag","rmax","AIC","AICc","BIC","rsq","id","model","temp_c","species","medium","temp_k"
"583",NA,NA,NA,NA,NA,NA,NA,NA,637,"gompertz_model",25,"Rhizobium(2)","10% LB broth",298
"584",NA,NA,NA,NA,NA,NA,NA,NA,638,"gompertz_model",25,"Rhizobium(2)","10% LB broth",298
"585",-3.60760985523927,-1.42769655390411,0.0364078120328486,0.000236373803558832,-347.592594034492,-346.683503125401,-338.133492543939,-16.4120706245711,639,"gompertz_model",25,"Rhizobium(2)","10% LB broth",298
"586",-1.65177173536446,-4.4509617782111,4.47190050780773,0.00105632838588748,-360.327530633951,-359.41843972486,-350.868429143398,-14.8513906378849,640,"gompertz_model",25,"Roseomonas","10% LB broth",298
"587",-1.07227205810533,-4.32035822224862,1.43199024163187,0.00303412515198212,-402.684070196772,-401.774979287682,-393.224968706219,-1.9776332312724,641,"gompertz_model",25,"Roseomonas","10% LB broth",298
"588",NA,NA,NA,NA,NA,NA,NA,NA,642,"gompertz_model",25,"Roseomonas","10% LB broth",298
"589",-0.146099067750138,-3.89866136024002,22.3443522434682,0.00233836203048946,-383.457739615392,-382.548648706301,-373.998638124838,-2.82043196880027,643,"gompertz_model",25,"Roseomonas","10% LB broth",298
"590",-1.11500587190688,-1.52102372826686,25.6015354245901,0.0152543289969667,-284.20258593376,-283.293495024669,-274.743484443206,-0.346293798351874,644,"gompertz_model",25,"Novosphingobium(1)","10% LB broth",298
"591",NA,NA,NA,NA,NA,NA,NA,NA,645,"gompertz_model",25,"Novosphingobium(1)","10% LB broth",298
"592",NA,NA,NA,NA,NA,NA,NA,NA,646,"gompertz_model",25,"Novosphingobium(1)","10% LB broth",298
"593",-4.54933709782464,-1.70540367111719,19.94119275501,0.00229567891572765,-226.953250624102,-226.044159715011,-217.494149133549,-0.887402629676167,647,"gompertz_model",25,"Novosphingobium(1)","10% LB broth",298
"594",NA,NA,NA,NA,NA,NA,NA,NA,648,"gompertz_model",25,"Novosphingobium(2)","10% LB broth",298
"595",-3.97430674919405,-3.70380738313485,5.49643645249307,0.0323905746972289,-258.515741944558,-257.606651035467,-249.056640454005,0.248092455516572,649,"gompertz_model",25,"Novosphingobium(2)","10% LB broth",298
"596",-4.73083424561324,-1.45723522937452,23.2681189477444,0.0108249755339597,-277.152564909453,-276.243474000362,-267.6934634189,0.229802720803918,650,"gompertz_model",25,"Novosphingobium(2)","10% LB broth",298
"597",-3.61534458629753,-2.66271838018136,9.26120914821513,0.0588212550224945,-200.235935549868,-199.326844640778,-190.776834059315,-1.22385209746848,651,"gompertz_model",25,"Novosphingobium(2)","10% LB broth",298
"598",NA,NA,NA,NA,NA,NA,NA,NA,652,"gompertz_model",25,"Raoultella(2)","10% LB broth",298
"599",NA,NA,NA,NA,NA,NA,NA,NA,653,"gompertz_model",25,"Raoultella(2)","10% LB broth",298
"600",NA,NA,NA,NA,NA,NA,NA,NA,654,"gompertz_model",25,"Raoultella(2)","10% LB broth",298
"601",NA,NA,NA,NA,NA,NA,NA,NA,655,"gompertz_model",25,"Raoultella(2)","10% LB broth",298
"602",-1.55690651024686,-3.21197083461796,21.7937866039574,0.0197237013419542,-54.2690310581706,-53.3599401490796,-44.8099295676174,-50.9491377854522,656,"gompertz_model",25,"Serratia","10% LB broth",298
"603",NA,NA,NA,NA,NA,NA,NA,NA,657,"gompertz_model",25,"Serratia","10% LB broth",298
"604",-1.97065985061026,-1.75490281887935,1.3437204901129,0.200583780486304,-134.316477860389,-133.407386951298,-124.857376369836,-7.22347306263483,658,"gompertz_model",25,"Serratia","10% LB broth",298
"605",-3.55495134093574,-3.3081978692628,2.53406857419759,0.251128425223263,-214.54394571563,-213.634854806539,-205.084844225077,0.33531893659353,659,"gompertz_model",25,"Serratia","10% LB broth",298
"606",NA,NA,NA,NA,NA,NA,NA,NA,660,"gompertz_model",25,"Chryseobacterium(1)","10% LB broth",298
"607",NA,NA,NA,NA,NA,NA,NA,NA,661,"gompertz_model",25,"Chryseobacterium(1)","10% LB broth",298
"608",NA,NA,NA,NA,NA,NA,NA,NA,662,"gompertz_model",25,"Chryseobacterium(1)","10% LB broth",298
"609",-3.47696663578768,-1.67020631788348,5.44358500465751,0.0421545508415316,-105.063775591812,-104.154684682721,-95.6046741012585,-0.491206546821118,663,"gompertz_model",25,"Chryseobacterium(1)","10% LB broth",298
"610",NA,NA,NA,NA,NA,NA,NA,NA,664,"gompertz_model",25,"Chryseobacterium(2)","10% LB broth",298
"611",NA,NA,NA,NA,NA,NA,NA,NA,665,"gompertz_model",25,"Chryseobacterium(2)","10% LB broth",298
"612",NA,NA,NA,NA,NA,NA,NA,NA,666,"gompertz_model",25,"Chryseobacterium(2)","10% LB broth",298
"613",-4.59965877006807,-3.36731280248042,11.2389723882079,0.12836811023758,-90.7365917976159,-89.827500888525,-81.2774903070627,-7.90071226111045,667,"gompertz_model",25,"Chryseobacterium(2)","10% LB broth",298
"614",-4.77149194264998,-1.48197836840471,5.25924827903509,0.038091032421674,-256.815075336263,-255.905984427172,-247.355973845709,0.668624509341919,668,"gompertz_model",25,"Paenibacillus(1)","10% LB broth",298
"615",-3.63159396232849,-1.41754505273448,8.30870515387505,0.146562209059984,-241.919276815557,-241.010185906466,-232.460175325003,0.604878850259783,669,"gompertz_model",25,"Paenibacillus(1)","10% LB broth",298
"616",NA,NA,NA,NA,NA,NA,NA,NA,670,"gompertz_model",25,"Paenibacillus(1)","10% LB broth",298
"617",NA,NA,NA,NA,NA,NA,NA,NA,671,"gompertz_model",25,"Paenibacillus(1)","10% LB broth",298
"618",NA,NA,NA,NA,NA,NA,NA,NA,672,"gompertz_model",25,"Paenibacillus(2)","10% LB broth",298
"619",-3.69859014169207,-0.889598634291909,9.83417213661596,0.00402321554147333,-289.732789778269,-288.823698869178,-280.273688287716,0.784026399642589,673,"gompertz_model",25,"Paenibacillus(2)","10% LB broth",298
"620",-3.73866102835636,-0.901001525342275,12.5751045327634,0.0246361804925494,-283.961565282386,-283.052474373295,-274.502463791833,0.746852226706119,674,"gompertz_model",25,"Paenibacillus(2)","10% LB broth",298
"621",-4.36166053602531,-0.428561990614032,1.6733660439495,0.192792298266945,-218.245135418083,-217.336044508992,-208.78603392753,0.635591562347072,675,"gompertz_model",25,"Paenibacillus(2)","10% LB broth",298
"622",-2.86989396401938,-1.43791186195749,10.8051794569474,0.308772283904524,-166.265040095542,-165.355949186451,-156.805938604989,0.131036422040012,676,"gompertz_model",25,"Bacillus","10% LB broth",298
"623",NA,NA,NA,NA,NA,NA,NA,NA,677,"gompertz_model",25,"Bacillus","10% LB broth",298
"624",-3.30002445786703,-0.841249939591506,1.77765548950993,0.00879707791220429,-86.3405274136334,-85.4314365045425,-76.8814259230803,-4.00216290451013,678,"gompertz_model",25,"Bacillus","10% LB broth",298
"625",NA,NA,NA,NA,NA,NA,NA,NA,679,"gompertz_model",25,"Bacillus","10% LB broth",298
"626",NA,NA,NA,NA,NA,NA,NA,NA,684,"gompertz_model",30,"Flavobacterium","10% LB broth",303
"627",NA,NA,NA,NA,NA,NA,NA,NA,685,"gompertz_model",30,"Flavobacterium","10% LB broth",303
"628",NA,NA,NA,NA,NA,NA,NA,NA,686,"gompertz_model",30,"Flavobacterium","10% LB broth",303
"629",NA,NA,NA,NA,NA,NA,NA,NA,687,"gompertz_model",30,"Flavobacterium","10% LB broth",303
"630",-0.571697706571532,-2.27585039485825,9.48681996064261,0.146017947598977,-106.14110511871,-105.060024037629,-97.4527570272934,-13.3083479634987,688,"gompertz_model",30,"Pseudomonas(1)","10% LB broth",303
"631",NA,NA,NA,NA,NA,NA,NA,NA,689,"gompertz_model",30,"Pseudomonas(1)","10% LB broth",303
"632",-0.573275117761589,-0.489186528665776,8.8562921024859,0.154762055817443,-211.479617265271,-210.39853618419,-202.791269173854,0.378400760220302,690,"gompertz_model",30,"Pseudomonas(1)","10% LB broth",303
"633",-4.46407994890317,-3.60311546861085,20.1719313918147,0.128645517745079,-232.313589082229,-231.232508001148,-223.625240990812,0.567761940318961,691,"gompertz_model",30,"Pseudomonas(1)","10% LB broth",303
"634",NA,NA,NA,NA,NA,NA,NA,NA,692,"gompertz_model",30,"Rahnella","10% LB broth",303
"635",-2.80836853951066,-2.25092375626451,7.57706337212585,0.181215261800119,-166.233373540136,-165.152292459055,-157.545025448719,-0.688133933382047,693,"gompertz_model",30,"Rahnella","10% LB broth",303
"636",NA,NA,NA,NA,NA,NA,NA,NA,694,"gompertz_model",30,"Rahnella","10% LB broth",303
"637",NA,NA,NA,NA,NA,NA,NA,NA,695,"gompertz_model",30,"Rahnella","10% LB broth",303
"638",NA,NA,NA,NA,NA,NA,NA,NA,696,"gompertz_model",30,"Raoultella(1)","10% LB broth",303
"639",-2.17967910872734,-1.09569971493179,1.8587436019443,0.0163063340267096,-56.33681120605,-55.2557301249689,-47.6484631146331,-6.12555892119975,697,"gompertz_model",30,"Raoultella(1)","10% LB broth",303
"640",NA,NA,NA,NA,NA,NA,NA,NA,698,"gompertz_model",30,"Raoultella(1)","10% LB broth",303
"641",NA,NA,NA,NA,NA,NA,NA,NA,699,"gompertz_model",30,"Raoultella(1)","10% LB broth",303
"642",NA,NA,NA,NA,NA,NA,NA,NA,700,"gompertz_model",30,"Sphingobacterium","10% LB broth",303
"643",NA,NA,NA,NA,NA,NA,NA,NA,701,"gompertz_model",30,"Sphingobacterium","10% LB broth",303
"644",NA,NA,NA,NA,NA,NA,NA,NA,702,"gompertz_model",30,"Sphingobacterium","10% LB broth",303
"645",NA,NA,NA,NA,NA,NA,NA,NA,703,"gompertz_model",30,"Sphingobacterium","10% LB broth",303
"646",NA,NA,NA,NA,NA,NA,NA,NA,704,"gompertz_model",30,"Rhizobium(1)","10% LB broth",303
"647",NA,NA,NA,NA,NA,NA,NA,NA,705,"gompertz_model",30,"Rhizobium(1)","10% LB broth",303
"648",NA,NA,NA,NA,NA,NA,NA,NA,706,"gompertz_model",30,"Rhizobium(1)","10% LB broth",303
"649",NA,NA,NA,NA,NA,NA,NA,NA,707,"gompertz_model",30,"Rhizobium(1)","10% LB broth",303
"650",-3.36592172618084,-1.35138359657914,17.3582171620801,0.0330880934438757,-71.9043947843567,-70.8233137032756,-63.2160466929399,-2.13251985750546,708,"gompertz_model",30,"Arthrobacter","10% LB broth",303
"651",NA,NA,NA,NA,NA,NA,NA,NA,709,"gompertz_model",30,"Arthrobacter","10% LB broth",303
"652",NA,NA,NA,NA,NA,NA,NA,NA,710,"gompertz_model",30,"Arthrobacter","10% LB broth",303
"653",NA,NA,NA,NA,NA,NA,NA,NA,711,"gompertz_model",30,"Arthrobacter","10% LB broth",303
"654",NA,NA,NA,NA,NA,NA,NA,NA,712,"gompertz_model",30,"Citrobacter","10% LB broth",303
"655",NA,NA,NA,NA,NA,NA,NA,NA,713,"gompertz_model",30,"Citrobacter","10% LB broth",303
"656",NA,NA,NA,NA,NA,NA,NA,NA,714,"gompertz_model",30,"Citrobacter","10% LB broth",303
"657",-0.426134922761658,-1.80774801807578,3.14393331296742,0.0703735128510181,-151.187556582125,-150.106475501044,-142.499208490708,0.0734374812659206,715,"gompertz_model",30,"Citrobacter","10% LB broth",303
"658",NA,NA,NA,NA,NA,NA,NA,NA,716,"gompertz_model",30,"Pseudomonas(2)","10% LB broth",303
"659",NA,NA,NA,NA,NA,NA,NA,NA,717,"gompertz_model",30,"Pseudomonas(2)","10% LB broth",303
"660",NA,NA,NA,NA,NA,NA,NA,NA,718,"gompertz_model",30,"Pseudomonas(2)","10% LB broth",303
"661",NA,NA,NA,NA,NA,NA,NA,NA,719,"gompertz_model",30,"Pseudomonas(2)","10% LB broth",303
"662",NA,NA,NA,NA,NA,NA,NA,NA,720,"gompertz_model",30,"Curtobacterium","10% LB broth",303
"663",NA,NA,NA,NA,NA,NA,NA,NA,721,"gompertz_model",30,"Curtobacterium","10% LB broth",303
"664",NA,NA,NA,NA,NA,NA,NA,NA,722,"gompertz_model",30,"Curtobacterium","10% LB broth",303
"665",NA,NA,NA,NA,NA,NA,NA,NA,723,"gompertz_model",30,"Curtobacterium","10% LB broth",303
"666",NA,NA,NA,NA,NA,NA,NA,NA,724,"gompertz_model",30,"Microbacterium","10% LB broth",303
"667",NA,NA,NA,NA,NA,NA,NA,NA,725,"gompertz_model",30,"Microbacterium","10% LB broth",303
"668",-3.01582843097135,-2.4043601653561,7.95390843925998,0.00973632716872943,-311.228510957101,-310.14742987602,-302.540162865684,0.350154345926895,726,"gompertz_model",30,"Microbacterium","10% LB broth",303
"669",-1.98639619733636,-2.3621633722945,0.733139326795936,0.0215918372421658,-292.226128501378,-291.145047420297,-283.537780409961,-0.165234682094708,727,"gompertz_model",30,"Microbacterium","10% LB broth",303
"670",NA,NA,NA,NA,NA,NA,NA,NA,728,"gompertz_model",30,"IsoMix","10% LB broth",303
"671",-4.1096882821995,-3.01479728459321,9.92729038372636,0.0424235606373079,-219.094473878441,-218.01339279736,-210.406125787025,0.807901540548837,729,"gompertz_model",30,"IsoMix","10% LB broth",303
"672",NA,NA,NA,NA,NA,NA,NA,NA,730,"gompertz_model",30,"IsoMix","10% LB broth",303
"673",NA,NA,NA,NA,NA,NA,NA,NA,731,"gompertz_model",30,"IsoMix","10% LB broth",303
"674",-2.83810608266916,-2.93508446486231,1.99639624124393,0.00365453920293466,-348.77002366476,-347.688942583679,-340.081675573343,-5.30196291370392,732,"gompertz_model",30,"Rhizobium(2)","10% LB broth",303
"675",-3.52331515249143,-1.66835956226367,11.8059483310208,0.00114201605019447,-283.073587313424,-281.992506232342,-274.385239222007,-41.7537189157549,733,"gompertz_model",30,"Rhizobium(2)","10% LB broth",303
"676",-2.90528298330075,-2.76569659991797,4.33913208567537,0.114495205401478,-151.729218448568,-150.648137367487,-143.040870357151,0.185107332477344,734,"gompertz_model",30,"Rhizobium(2)","10% LB broth",303
"677",NA,NA,NA,NA,NA,NA,NA,NA,735,"gompertz_model",30,"Rhizobium(2)","10% LB broth",303
"678",-1.18360451830694,-1.64451795195122,0.543362973257899,0.0040684291730693,-247.966511202605,-246.885430121524,-239.278163111188,-30.8341188249739,736,"gompertz_model",30,"Roseomonas","10% LB broth",303
"679",NA,NA,NA,NA,NA,NA,NA,NA,737,"gompertz_model",30,"Roseomonas","10% LB broth",303
"680",-0.659863556313424,-0.346854135639403,10.4318287870847,0.00106826493868303,-325.376313797132,-324.295232716051,-316.687965705715,-17.7850199788924,738,"gompertz_model",30,"Roseomonas","10% LB broth",303
"681",NA,NA,NA,NA,NA,NA,NA,NA,739,"gompertz_model",30,"Roseomonas","10% LB broth",303
"682",NA,NA,NA,NA,NA,NA,NA,NA,740,"gompertz_model",30,"Novosphingobium(1)","10% LB broth",303
"683",NA,NA,NA,NA,NA,NA,NA,NA,741,"gompertz_model",30,"Novosphingobium(1)","10% LB broth",303
"684",NA,NA,NA,NA,NA,NA,NA,NA,742,"gompertz_model",30,"Novosphingobium(1)","10% LB broth",303
"685",NA,NA,NA,NA,NA,NA,NA,NA,743,"gompertz_model",30,"Novosphingobium(1)","10% LB broth",303
"686",-4.37853231185196,-1.92627552126266,17.1085212025791,0.25680783763127,-67.5421366427514,-66.4610555616703,-58.8537885513345,-4.06955261318836,744,"gompertz_model",30,"Novosphingobium(2)","10% LB broth",303
"687",NA,NA,NA,NA,NA,NA,NA,NA,745,"gompertz_model",30,"Novosphingobium(2)","10% LB broth",303
"688",-0.853404987799352,-1.02381595891072,12.4031087635085,0.085858723552148,-252.184564451107,-251.103483370026,-243.49621635969,0.912713307288803,746,"gompertz_model",30,"Novosphingobium(2)","10% LB broth",303
"689",-3.605269986907,-2.34112848487608,1.35995907592587,0.000350315068277972,-314.197615009003,-313.116533927922,-305.509266917586,-103.293304744711,747,"gompertz_model",30,"Novosphingobium(2)","10% LB broth",303
"690",NA,NA,NA,NA,NA,NA,NA,NA,748,"gompertz_model",30,"Raoultella(2)","10% LB broth",303
"691",NA,NA,NA,NA,NA,NA,NA,NA,749,"gompertz_model",30,"Raoultella(2)","10% LB broth",303
"692",NA,NA,NA,NA,NA,NA,NA,NA,750,"gompertz_model",30,"Raoultella(2)","10% LB broth",303
"693",NA,NA,NA,NA,NA,NA,NA,NA,751,"gompertz_model",30,"Raoultella(2)","10% LB broth",303
"694",NA,NA,NA,NA,NA,NA,NA,NA,752,"gompertz_model",30,"Serratia","10% LB broth",303
"695",-3.93595499420786,-2.65709021656441,15.3052024305798,0.216700605032629,-258.838365767038,-257.757284685957,-250.150017675621,0.828769976563267,753,"gompertz_model",30,"Serratia","10% LB broth",303
"696",-3.70864627123181,-0.671574491662009,4.59436663426459,0.0433049553359335,-242.961380240197,-241.880299159116,-234.27303214878,0.78738688134312,754,"gompertz_model",30,"Serratia","10% LB broth",303
"697",NA,NA,NA,NA,NA,NA,NA,NA,755,"gompertz_model",30,"Serratia","10% LB broth",303
"698",NA,NA,NA,NA,NA,NA,NA,NA,756,"gompertz_model",30,"Chryseobacterium(1)","10% LB broth",303
"699",NA,NA,NA,NA,NA,NA,NA,NA,757,"gompertz_model",30,"Chryseobacterium(1)","10% LB broth",303
"700",NA,NA,NA,NA,NA,NA,NA,NA,758,"gompertz_model",30,"Chryseobacterium(1)","10% LB broth",303
"701",-4.28146091853166,-1.48485112201639,1.25077135628089,0.0446929421345744,-133.270872127928,-132.189791046847,-124.582524036511,-0.165213676926955,759,"gompertz_model",30,"Chryseobacterium(1)","10% LB broth",303
"702",NA,NA,NA,NA,NA,NA,NA,NA,760,"gompertz_model",30,"Chryseobacterium(2)","10% LB broth",303
"703",-3.84560070984398,-0.112143047009207,6.71345290448517,0.00622658541729024,-236.647249337232,-235.566168256151,-227.958901245815,0.740825604511106,761,"gompertz_model",30,"Chryseobacterium(2)","10% LB broth",303
"704",NA,NA,NA,NA,NA,NA,NA,NA,762,"gompertz_model",30,"Chryseobacterium(2)","10% LB broth",303
"705",NA,NA,NA,NA,NA,NA,NA,NA,763,"gompertz_model",30,"Chryseobacterium(2)","10% LB broth",303
"706",NA,NA,NA,NA,NA,NA,NA,NA,764,"gompertz_model",30,"Paenibacillus(1)","10% LB broth",303
"707",-4.45810550834112,-1.95723170291429,8.61317819659598,0.0754048184382124,-193.158637736685,-192.077556655604,-184.470289645269,0.452671329978288,765,"gompertz_model",30,"Paenibacillus(1)","10% LB broth",303
"708",-0.148818683049263,-2.69902695849082,6.59109534136951,0.0358548509779691,-269.060931683867,-267.979850602786,-260.37258359245,0.890946901574072,766,"gompertz_model",30,"Paenibacillus(1)","10% LB broth",303
"709",NA,NA,NA,NA,NA,NA,NA,NA,767,"gompertz_model",30,"Paenibacillus(1)","10% LB broth",303
"710",-1.28454032562231,-0.767878726860265,22.1212152098306,0.109974891277277,-207.37324192374,-206.292160842659,-198.684893832323,0.451628917182005,768,"gompertz_model",30,"Paenibacillus(2)","10% LB broth",303
"711",-3.86549762492186,-3.1547662443802,6.530383692123,0.0121122052181833,-207.988385732508,-206.907304651427,-199.300037641092,0.356953895196488,769,"gompertz_model",30,"Paenibacillus(2)","10% LB broth",303
"712",-2.2984144903858,-0.484796581268052,12.10371676879,0.058423827614255,-201.727783418929,-200.646702337847,-193.039435327512,0.466213556917708,770,"gompertz_model",30,"Paenibacillus(2)","10% LB broth",303
"713",NA,NA,NA,NA,NA,NA,NA,NA,771,"gompertz_model",30,"Paenibacillus(2)","10% LB broth",303
"714",NA,NA,NA,NA,NA,NA,NA,NA,772,"gompertz_model",30,"Bacillus","10% LB broth",303
"715",NA,NA,NA,NA,NA,NA,NA,NA,773,"gompertz_model",30,"Bacillus","10% LB broth",303
"716",NA,NA,NA,NA,NA,NA,NA,NA,774,"gompertz_model",30,"Bacillus","10% LB broth",303
"717",NA,NA,NA,NA,NA,NA,NA,NA,775,"gompertz_model",30,"Bacillus","10% LB broth",303
"718",NA,NA,NA,NA,NA,NA,NA,NA,780,"gompertz_model",35,"Flavobacterium","10% LB broth",308
"719",NA,NA,NA,NA,NA,NA,NA,NA,781,"gompertz_model",35,"Flavobacterium","10% LB broth",308
"720",-0.347666064221919,-1.15843722954615,1.62720045167953,0.0974621024255848,-22.4730091561328,-21.1826865754876,-14.5554144638523,-4.45710897221764,782,"gompertz_model",35,"Flavobacterium","10% LB broth",308
"721",NA,NA,NA,NA,NA,NA,NA,NA,783,"gompertz_model",35,"Flavobacterium","10% LB broth",308
"722",NA,NA,NA,NA,NA,NA,NA,NA,784,"gompertz_model",35,"Pseudomonas(1)","10% LB broth",308
"723",-1.95683059039031,-0.850669231726226,1.10327643109486,0.0554660810565394,-218.460019610987,-217.169697030342,-210.542424918706,0.468565502810624,785,"gompertz_model",35,"Pseudomonas(1)","10% LB broth",308
"724",NA,NA,NA,NA,NA,NA,NA,NA,786,"gompertz_model",35,"Pseudomonas(1)","10% LB broth",308
"725",NA,NA,NA,NA,NA,NA,NA,NA,787,"gompertz_model",35,"Pseudomonas(1)","10% LB broth",308
"726",NA,NA,NA,NA,NA,NA,NA,NA,788,"gompertz_model",35,"Rahnella","10% LB broth",308
"727",-1.52270047326058,-3.75311241134337,10.5138758211397,0.0371693377309978,-189.002479287915,-187.71215670727,-181.084884595634,-2.84465721516036,789,"gompertz_model",35,"Rahnella","10% LB broth",308
"728",-4.70239120650623,-0.215532119243219,1.27682413090952,0.0739575167202961,-58.3791624648676,-57.0888398842225,-50.4615677725871,-0.793075135231314,790,"gompertz_model",35,"Rahnella","10% LB broth",308
"729",NA,NA,NA,NA,NA,NA,NA,NA,791,"gompertz_model",35,"Rahnella","10% LB broth",308
"730",NA,NA,NA,NA,NA,NA,NA,NA,792,"gompertz_model",35,"Raoultella(1)","10% LB broth",308
"731",-4.13249757102256,-1.84501191432832,10.7623074073344,0.238162739469148,-167.204774730335,-165.91445214969,-159.287180038054,0.726018375825236,793,"gompertz_model",35,"Raoultella(1)","10% LB broth",308
"732",NA,NA,NA,NA,NA,NA,NA,NA,794,"gompertz_model",35,"Raoultella(1)","10% LB broth",308
"733",-4.4109958555853,-1.27442102031251,4.60645564645529,0.0751539561157264,-169.880484163291,-168.590161582646,-161.96288947101,0.949779653466373,795,"gompertz_model",35,"Raoultella(1)","10% LB broth",308
"734",-4.64757166732802,-0.0955812707861146,17.3318228251301,0.0232224374212068,-162.776589360563,-161.486266779918,-154.858994668283,-17.1779212322727,796,"gompertz_model",35,"Sphingobacterium","10% LB broth",308
"735",NA,NA,NA,NA,NA,NA,NA,NA,797,"gompertz_model",35,"Sphingobacterium","10% LB broth",308
"736",-4.14584940219572,-1.91974456706502,8.17577966116369,0.00319265959185103,-203.257020049587,-201.966697468942,-195.339425357307,-3.05352995547153,798,"gompertz_model",35,"Sphingobacterium","10% LB broth",308
"737",-1.38643785548932,-0.012323616763473,5.57056331424974,0.0689530553242343,-194.125847053865,-192.83552447322,-186.208252361584,0.832004117151611,799,"gompertz_model",35,"Sphingobacterium","10% LB broth",308
"738",-4.28873204313867,-4.33930898142234,3.2443420747295,0.00505899003980488,-284.473064224719,-283.182741644074,-276.555469532439,-7.11988656610005,800,"gompertz_model",35,"Rhizobium(1)","10% LB broth",308
"739",NA,NA,NA,NA,NA,NA,NA,NA,801,"gompertz_model",35,"Rhizobium(1)","10% LB broth",308
"740",-1.12014512423554,-2.86628258760897,1.51172413607128,0.00837979215467783,-255.240810478395,-253.950487897749,-247.323215786114,-12.973166301832,802,"gompertz_model",35,"Rhizobium(1)","10% LB broth",308
"741",NA,NA,NA,NA,NA,NA,NA,NA,803,"gompertz_model",35,"Rhizobium(1)","10% LB broth",308
"742",NA,NA,NA,NA,NA,NA,NA,NA,804,"gompertz_model",35,"Arthrobacter","10% LB broth",308
"743",-4.73759402694995,-1.72033494898017,0.465867170831189,0,-261.118363634673,-259.828041054028,-253.200768942392,-74.4816923212631,805,"gompertz_model",35,"Arthrobacter","10% LB broth",308
"744",-1.44529790472428,-2.50315487655809,3.60926272347569,0.00242699527861091,-234.008126303165,-232.71780372252,-226.090531610884,-53.9926874968384,806,"gompertz_model",35,"Arthrobacter","10% LB broth",308
"745",NA,NA,NA,NA,NA,NA,NA,NA,807,"gompertz_model",35,"Arthrobacter","10% LB broth",308
"746",-2.22390884799144,-3.26507183457637,3.00837833504193,0.0739545591729496,-272.102507608202,-270.812185027557,-264.184912915921,0.929580076441313,808,"gompertz_model",35,"Citrobacter","10% LB broth",308
"747",NA,NA,NA,NA,NA,NA,NA,NA,809,"gompertz_model",35,"Citrobacter","10% LB broth",308
"748",-4.08907648315037,-0.15008598181858,0,0.0160423760452979,-277.006787892123,-275.716465311478,-269.089193199843,-21.1006446601763,810,"gompertz_model",35,"Citrobacter","10% LB broth",308
"749",NA,NA,NA,NA,NA,NA,NA,NA,811,"gompertz_model",35,"Citrobacter","10% LB broth",308
"750",NA,NA,NA,NA,NA,NA,NA,NA,812,"gompertz_model",35,"Pseudomonas(2)","10% LB broth",308
"751",-0.605618686730738,-3.06737937194481,2.94446771848015,0.0697598537849539,-118.42117121607,-117.130848635425,-110.50357652379,-2.09013826606788,813,"gompertz_model",35,"Pseudomonas(2)","10% LB broth",308
"752",NA,NA,NA,NA,NA,NA,NA,NA,814,"gompertz_model",35,"Pseudomonas(2)","10% LB broth",308
"753",NA,NA,NA,NA,NA,NA,NA,NA,815,"gompertz_model",35,"Pseudomonas(2)","10% LB broth",308
"754",NA,NA,NA,NA,NA,NA,NA,NA,816,"gompertz_model",35,"Curtobacterium","10% LB broth",308
"755",NA,NA,NA,NA,NA,NA,NA,NA,817,"gompertz_model",35,"Curtobacterium","10% LB broth",308
"756",NA,NA,NA,NA,NA,NA,NA,NA,818,"gompertz_model",35,"Curtobacterium","10% LB broth",308
"757",NA,NA,NA,NA,NA,NA,NA,NA,819,"gompertz_model",35,"Curtobacterium","10% LB broth",308
"758",NA,NA,NA,NA,NA,NA,NA,NA,820,"gompertz_model",35,"Microbacterium","10% LB broth",308
"759",NA,NA,NA,NA,NA,NA,NA,NA,821,"gompertz_model",35,"Microbacterium","10% LB broth",308
"760",NA,NA,NA,NA,NA,NA,NA,NA,822,"gompertz_model",35,"Microbacterium","10% LB broth",308
"761",NA,NA,NA,NA,NA,NA,NA,NA,823,"gompertz_model",35,"Microbacterium","10% LB broth",308
"762",-1.16645622874514,-2.92563711484252,2.84542704699561,0.174217465389092,-207.26921330807,-205.978890727425,-199.351618615789,0.821678263350583,824,"gompertz_model",35,"IsoMix","10% LB broth",308
"763",NA,NA,NA,NA,NA,NA,NA,NA,825,"gompertz_model",35,"IsoMix","10% LB broth",308
"764",NA,NA,NA,NA,NA,NA,NA,NA,826,"gompertz_model",35,"IsoMix","10% LB broth",308
"765",NA,NA,NA,NA,NA,NA,NA,NA,827,"gompertz_model",35,"IsoMix","10% LB broth",308
"766",-2.02625335857052,-0.0196624209520024,1.67312582721934,0,-300.637835811229,-299.347513230584,-292.720241118949,-11.2059937383257,828,"gompertz_model",35,"Rhizobium(2)","10% LB broth",308
"767",NA,NA,NA,NA,NA,NA,NA,NA,829,"gompertz_model",35,"Rhizobium(2)","10% LB broth",308
"768",-1.58031691876595,-0.236004239883612,11.2202542349696,0.0742461362641202,-219.329414421776,-218.03909184113,-211.411819729495,0.8723351901743,830,"gompertz_model",35,"Rhizobium(2)","10% LB broth",308
"769",-4.30336171702639,-1.99448050341283,2.96725607989356,0.000769401441015077,-305.268219819288,-303.977897238643,-297.350625127007,-3.48006155492487,831,"gompertz_model",35,"Rhizobium(2)","10% LB broth",308
"770",NA,NA,NA,NA,NA,NA,NA,NA,832,"gompertz_model",35,"Roseomonas","10% LB broth",308
"771",NA,NA,NA,NA,NA,NA,NA,NA,833,"gompertz_model",35,"Roseomonas","10% LB broth",308
