"X"	"Time"	"PopBio"	"Temp"	"Time_units"	"PopBio_units"	"Species"	"Medium"	"Rep"	"Citation"	"ID"	"logPopBio"
"3029"	132	0.00359270856851168	50.6138006512391	15	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	205	1.70426895022889
"3030"	133	1.01037566381671	50.3570946982332	15	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	205	1.70206066597668
"3031"	134	2.02069243077165	124.353437797377	15	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	205	2.09465779600558
"3032"	135	2.99131271288762	409.60586412693	15	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	205	2.61236616559408
"3033"	136	4.20494144670325	829.802038416014	15	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	205	2.91897449734248
"3034"	137	5.00970816604989	1404.48464860224	15	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	205	3.14751699660718
"3035"	138	5.81441598853474	2341.42044172263	15	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	205	3.36947940563386
"3036"	139	0	182.219170585799	20	"Hours"	"N"	"Spoilage"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	206	2.26059406551105
"3037"	140	0.302059496567506	162.273765929338	20	"Hours"	"N"	"Spoilage"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	206	2.21024831506326
"3038"	141	0.906178489702517	2041.87996280215	20	"Hours"	"N"	"Spoilage"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	206	3.31003020737628
"3039"	142	1.20823798627002	2952.52789393958	20	"Hours"	"N"	"Spoilage"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	206	3.47019400929209
"3040"	143	1.40045766590389	7299.82903842602	20	"Hours"	"N"	"Spoilage"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	206	3.8633126890879
"3041"	144	1.80778032036613	13025.8806127997	20	"Hours"	"N"	"Spoilage"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	206	4.11480709338052
"3042"	145	0	101.057589347325	20	"Hours"	"N"	"Escherichia coli"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	207	2.00456893425803
"3043"	146	0.302059496567506	246.780381129454	20	"Hours"	"N"	"Escherichia coli"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	207	2.39231063062096
"3044"	147	0.906178489702517	4481.22808400771	20	"Hours"	"N"	"Escherichia coli"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	207	3.65139704904696
"3045"	148	1.20823798627002	11087.3611163931	20	"Hours"	"N"	"Escherichia coli"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	207	4.04482819277107
"3046"	149	1.40503432494279	13336.4514111042	20	"Hours"	"N"	"Escherichia coli"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	207	4.12504028703244
"3047"	150	1.80778032036613	14849.1490651122	20	"Hours"	"N"	"Escherichia coli"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	207	4.1717015669923
"3048"	151	0	73.7941946735381	20	"Hours"	"N"	"Salmonella Typhimurium"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	208	1.86802219758975
"3049"	152	0.302059496567505	101.257735346852	20	"Hours"	"N"	"Salmonella Typhimurium"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	208	2.00542821006086
"3050"	153	0.906178489702517	1471.61438143347	20	"Hours"	"N"	"Salmonella Typhimurium"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	208	3.16779402334683
"3051"	154	1.20823798627002	4043.34450375488	20	"Hours"	"N"	"Salmonella Typhimurium"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	208	3.60674074596037
"3052"	155	1.40503432494279	8321.85572152054	20	"Hours"	"N"	"Salmonella Typhimurium"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	208	3.92022018203003
"3053"	156	1.80778032036613	10986.1184627392	20	"Hours"	"N"	"Salmonella Typhimurium"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	208	4.04084427768521
"3054"	157	0.00147877261872686	193.825529996315	20	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	209	2.28741098017752
"3055"	158	0.303008502942558	247.654594422304	20	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	209	2.39384638930917
"3056"	159	0.796598822976928	485.89649289361	20	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	209	2.68654376442121
"3057"	160	1.20341116872995	924.56343414813	20	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	209	2.96593671339179
"3058"	161	1.40027776945135	2050.46232055438	20	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	209	3.31185179306966
"3059"	162	1.80726996592828	5140.25397163524	20	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	209	3.71098457731334
"3060"	163	0.00104912922274547	100.314986290562	20	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	210	2.00136581813621
"3061"	164	0.30319834537334	331.312969994411	20	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	210	2.52023843765301
"3062"	165	0.797607985372142	2282.53415335601	20	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	210	3.35841728456475
"3063"	166	1.19996402985522	5140.25397163525	20	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	210	3.71098457731334
"3064"	167	1.4012669484328	9341.59182350738	20	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	210	3.97042088707174
"3065"	168	1.80766963420361	9485.78113866936	20	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	210	3.97707310014247
"3066"	169	0.000849295085079582	73.8450785377748	20	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	211	1.86832155672165
"3067"	170	0.302848635632425	193.825529996315	20	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	211	2.28741098017752
"3068"	171	0.796608814683812	493.396401246878	20	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	211	2.69319597749194
"3069"	172	1.19936452744222	2050.46232055438	20	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	211	3.31185179306966
"3070"	173	1.40093722210565	5635.05106173376	20	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	211	3.75089785573771
"3071"	174	1.80726996592828	5140.25397163524	20	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	211	3.71098457731334
"3072"	175	-0.000123152709359586	124.976410063433	30	"Hours"	"N"	"Spoilage"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	212	2.09682804543914
"3073"	176	0.200344827586207	222.794539672674	30	"Hours"	"N"	"Spoilage"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	212	2.34790454278945
"3074"	177	0.645911330049261	2980.95798704172	30	"Hours"	"N"	"Spoilage"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	212	3.47435585522601
"3075"	178	0.794261083743842	4405.5703153951	30	"Hours"	"N"	"Spoilage"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	212	3.64400213721947
"3076"	179	0.992266009852217	6511.01085230384	30	"Hours"	"N"	"Spoilage"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	212	3.81364841921293
"3077"	180	1.19573891625616	9928.10596325673	30	"Hours"	"N"	"Spoilage"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	212	3.99686640376586
"3078"	181	0.000541871921182158	81.961530750832	30	"Hours"	"N"	"Escherichia coli"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	213	1.9136100608862
"3079"	182	0.200788177339901	168.174141651845	30	"Hours"	"N"	"Escherichia coli"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	213	2.22575921975416
"3080"	183	0.644827586206897	5928.34284408048	30	"Hours"	"N"	"Escherichia coli"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	213	3.7729333115345
"3081"	184	0.792832512315271	10903.8912508464	30	"Hours"	"N"	"Escherichia coli"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	213	4.0375815114443
"3082"	185	0.994532019704434	8899.4966683232	30	"Hours"	"N"	"Escherichia coli"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	213	3.9493654448077
"3083"	186	1.19571428571429	10084.4508827838	30	"Hours"	"N"	"Escherichia coli"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	213	4.0036522550456
"3084"	187	0.0016256157635467	41.2128458403547	30	"Hours"	"N"	"Salmonella Typhimurium"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	214	1.61503260457772
"3085"	188	0.201576354679803	102.0027730827	30	"Hours"	"N"	"Salmonella Typhimurium"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	214	2.00861197880254
"3086"	189	0.649285714285714	2017.01706801857	30	"Hours"	"N"	"Salmonella Typhimurium"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	214	3.30470957323256
"3087"	190	0.794384236453202	4074.4864777337	30	"Hours"	"N"	"Salmonella Typhimurium"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	214	3.61007288082078
"3088"	191	0.995320197044335	5397.81758534846	30	"Hours"	"N"	"Salmonella Typhimurium"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	214	3.73221820385607
"3089"	192	1.19652709359606	6021.70065959103	30	"Hours"	"N"	"Salmonella Typhimurium"	"Vacuum Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	214	3.77971916281424
"3090"	193	0.00324825986078903	90.0203947417563	30	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	215	1.95434091299916
"3091"	194	0.201392111368909	121.403860725731	30	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	215	2.08423249782014
"3092"	195	0.652900232018562	453.348811705277	30	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	215	2.65643248171695
"3093"	196	0.802320185614849	760.483538895534	30	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	215	2.88108981793641
"3094"	197	1.00046403712297	1358.70985610151	30	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	215	3.13312672579268
"3095"	198	1.20185614849188	3021.2126608079	30	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	215	3.4801812959998
"3096"	199	1.40324825986079	5569.36461052581	30	"Hours"	"N"	"Spoilage"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	215	3.74580565085007
"3097"	200	0.00324825986078903	36.371527350261	30	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	216	1.56076153877433
"3098"	201	0.198143851508121	123.311222875244	30	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	216	2.09100260466535
"3099"	202	0.652900232018562	3349.81980207384	30	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	216	3.52502144552346
"3100"	203	0.805568445475638	4959.1553816328	30	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	216	3.69540771593953
"3101"	204	1.00371229698376	7345.38237275811	30	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	216	3.86601440843894
"3102"	205	1.20510440835267	8212.8052083955	30	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	216	3.91449152233758
"3103"	206	1.40324825986079	7494.39924259267	30	"Hours"	"N"	"Escherichia coli"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	216	3.8747368251651
"3104"	207	0.00324825986078903	53.7536328644836	30	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	217	1.73040782076779
"3105"	208	0.201392111368909	197.057916873997	30	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	217	2.29459388749202
"3106"	209	0.652900232018562	1821.26543595545	30	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	217	3.26037324561366
"3107"	210	0.805568445475638	4111.28421295462	30	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	217	3.61397750058267
"3108"	211	1.00371229698376	6584.35820446032	30	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	217	3.81851344948077
"3109"	212	1.20185614849188	4981.13757718252	30	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	217	3.69732853695143
"3110"	213	1.40324825986079	4992.34617151416	30	"Hours"	"N"	"Salmonella Typhimurium"	"C02 Beef Striploins"	1	"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30."	217	3.6983046918919
"3210"	1	601.444263628966	455.319926316003	0	"Hours"	"CFU"	"Arthrobacter sp. 77"	"TGE agar"	1	"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555."	218	2.65831665689664
"3211"	2	578.966639544345	455.682528803618	0	"Hours"	"CFU"	"Arthrobacter sp. 77"	"TGE agar"	1	"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555."	218	2.65866237773839
"3212"	3	556.448331977217	437.07093231305	0	"Hours"	"CFU"	"Arthrobacter sp. 77"	"TGE agar"	1	"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555."	218	2.64055192441274
